GFE_ID,WATERBODY,WATERSHED_CDE,SPECIES_QUALIFIED,StatArea.CU,CU_NAME,AREA,BroodYear,MAX_ESTIMATE,Stock_source,SpeciesId,CU_Name,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total.ER,Age2,Age3,Age4,Age5,Age6,Age7,ER_source,Age_source,Returns,Recruits
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,1991,17500,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,119828,NA,NA,NA,NA,NA,NA,702901,0.48,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,33653.846153846156,370370.37037037034
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,1993,200000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,380976,NA,NA,NA,NA,NA,NA,473566,0.46,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,370370.37037037034,148148.14814814815
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,1995,80000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,256838,NA,NA,NA,NA,NA,NA,608880,0.46,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,148148.14814814815,492307.6923076923
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,1997,320000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,393219,NA,NA,NA,NA,NA,NA,678084,0.35,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,492307.6923076923,555555.5555555555
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,1999,550000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,669087,NA,NA,NA,NA,NA,NA,1691728,0.01,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,555555.5555555555,1451612.9032258065
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,2001,1350000,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,1566619,NA,NA,NA,NA,NA,NA,254007,0.07,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,1451612.9032258065,204906.32911392403
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,2003,161876,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,201214,NA,NA,NA,NA,NA,NA,307624,0.21,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,204906.32911392403,235204.2105263158
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,2005,223444,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,290986,NA,NA,NA,NA,NA,NA,346659,0.05,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,235204.2105263158,269670.4081632653
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,2007,264277,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,338004,NA,NA,NA,NA,NA,NA,1058917,0.02,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,269670.4081632653,520237.23404255323
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,2009,489023,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,993161,NA,NA,NA,NA,NA,NA,339060,0.06,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,520237.23404255323,179613.23529411765
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,2011,122137,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,229460,NA,NA,NA,NA,NA,NA,672206,0.32,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,179613.23529411765,293532.2580645161
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,2013,272985,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,622593,NA,NA,NA,NA,NA,NA,425026,0.07,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,293532.2580645161,NA
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,2015,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,2017,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,GLENDALE CREEK,900-569800-08600-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,12,2019,1983,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1953,NA,Data/NuSEDS/NuSEDS_20220309.csv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1957,NA,NA,PKO,Nahwitti,82150,NA,NA,NA,NA,NA,NA,126040,NA,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1959,NA,NA,PKO,Nahwitti,52777,NA,NA,NA,NA,NA,NA,59466,0.58,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1961,NA,NA,PKO,Nahwitti,23950,NA,NA,NA,NA,NA,NA,19958,0.6,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,51.02040816326531
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1963,25,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Nahwitti,9835,NA,NA,NA,NA,NA,NA,50598,0.51,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,51.02040816326531,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1965,NA,NA,PKO,Nahwitti,31281,NA,NA,NA,NA,NA,NA,23931,0.38,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1967,NA,NA,PKO,Nahwitti,8119,NA,NA,NA,NA,NA,NA,4779,0.66,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1969,NA,NA,PKO,Nahwitti,3205,NA,NA,NA,NA,NA,NA,10349,0.33,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1971,NA,NA,PKO,Nahwitti,6303,NA,NA,NA,NA,NA,NA,33844,0.39,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1973,NA,NA,PKO,Nahwitti,18708,NA,NA,NA,NA,NA,NA,11430,0.45,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1975,NA,NA,PKO,Nahwitti,8044,NA,NA,NA,NA,NA,NA,7369,0.3,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1977,NA,NA,PKO,Nahwitti,3048,NA,NA,NA,NA,NA,NA,1023,0.59,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1979,NA,NA,PKO,Nahwitti,443,NA,NA,NA,NA,NA,NA,3270,0.57,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1981,NA,NA,PKO,Nahwitti,1896,NA,NA,NA,NA,NA,NA,29169,0.42,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1983,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Nahwitti,16673,NA,NA,NA,NA,NA,NA,78851,0.43,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1985,NA,NA,PKO,Nahwitti,39268,NA,NA,NA,NA,NA,NA,7535,0.5,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1987,NA,NA,PKO,Nahwitti,4221,NA,NA,NA,NA,NA,NA,6532,0.44,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,13.513513513513514
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1989,5,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Nahwitti,2431,NA,NA,NA,NA,NA,NA,20867,0.63,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,13.513513513513514,66.07142857142857
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1991,37,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Nahwitti,11780,NA,NA,NA,NA,NA,NA,6762,0.44,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,66.07142857142857,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1993,NA,NA,PKO,Nahwitti,3858,NA,NA,NA,NA,NA,NA,4133,0.43,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1995,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Nahwitti,2546,NA,NA,NA,NA,NA,NA,4060,0.38,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1997,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Nahwitti,2925,NA,NA,NA,NA,NA,NA,2900,0.28,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,1999,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Nahwitti,2870,NA,NA,NA,NA,NA,NA,11231,0.01,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,2001,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Nahwitti,10597,NA,NA,NA,NA,NA,NA,25849,0.06,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,2003,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Nahwitti,20753,NA,NA,NA,NA,NA,NA,41255,0.2,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,2005,NA,NA,PKO,Nahwitti,39297,NA,NA,NA,NA,NA,NA,26562,0.05,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,2007,NA,NA,PKO,Nahwitti,26366,NA,NA,NA,NA,NA,NA,148449,0.01,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,2009,NA,NA,PKO,Nahwitti,143588,NA,NA,NA,NA,NA,NA,34103,0.03,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,2011,NA,NA,PKO,Nahwitti,24717,NA,NA,NA,NA,NA,NA,156751,0.28,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,2013,NA,NA,PKO,Nahwitti,151247,NA,NA,NA,NA,NA,NA,13461,0.04,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,GOODSPEED RIVER,930-894800-00000-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-5,NAHWITTI,27,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1957,NA,NA,PKO,Southern Fjords,259350,NA,NA,NA,NA,NA,NA,642901,NA,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,59.52380952380952
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1959,25,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,269205,NA,NA,NA,NA,NA,NA,656883,0.58,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,59.52380952380952,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1961,NA,NA,PKO,Southern Fjords,264559,NA,NA,NA,NA,NA,NA,543864,0.6,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1963,NA,NA,PKO,Southern Fjords,267998,NA,NA,NA,NA,NA,NA,445291,0.51,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1965,NA,NA,PKO,Southern Fjords,275290,NA,NA,NA,NA,NA,NA,679300,0.38,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,73.52941176470588
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1967,25,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,230455,NA,NA,NA,NA,NA,NA,172289,0.66,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,73.52941176470588,37.3134328358209
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1969,25,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,115544,NA,NA,NA,NA,NA,NA,834620,0.33,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,37.3134328358209,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1971,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,508315,NA,NA,NA,NA,NA,NA,1433570,0.39,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1973,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,792435,NA,NA,NA,NA,NA,NA,1782598,0.45,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1975,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,1254505,NA,NA,NA,NA,NA,NA,374069,0.3,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1977,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,154719,NA,NA,NA,NA,NA,NA,448590,0.59,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1979,NA,NA,PKO,Southern Fjords,194221,NA,NA,NA,NA,NA,NA,1402189,0.57,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,1.7241379310344827
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1981,1,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,812828,NA,NA,NA,NA,NA,NA,2394490,0.42,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,1.7241379310344827,350.8771929824561
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1983,200,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,1368711,NA,NA,NA,NA,NA,NA,1489263,0.43,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,350.8771929824561,40
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1985,20,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,741659,NA,NA,NA,NA,NA,NA,180980,0.5,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,40,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1987,NA,NA,PKO,Southern Fjords,101384,NA,NA,NA,NA,NA,NA,613505,0.44,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1989,NA,Data/NuSEDS/NuSEDS_20220309.csv,PKO,Southern Fjords,194867,NA,NA,NA,NA,NA,NA,232249,0.68,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
1136,GRANITE BAY CREEK,905-291000-35900-00000-0000-0000-000-000-000-000-000-000,PKO,PKO-7,SOUTHERN FJORDS,13,1991,NA,NA,PKO,Southern Fjords,119828,NA,NA,NA,NA,NA,NA,702901,0.48,NA,NA,NA,NA,NA,NA,Data/From PSF/SCVI_age_2019-04-13.csv,Data/From PSF/SCVI_age_2019-04-13.csv,NA,NA
