"MAP_LABEL","GFE_ID","SYSTEM_SITE","GFE_TYPE","SPECIES_QUALIFIED","Y_LAT","X_LONGT","FAZ_ACRO","MAZ_ACRO","JAZ_ACRO","CU_NAME","CU_ACRO","CU_LAT","CU_LONGT","CU_TYPE","CU_INDEX","FULL_CU_IN","SBJ_ID","POP_ID","IS_INDICATOR","CMNTS","EFFECTIVE_DT","WATERSHED_CDE","FWA_WATERSHED_CDE"
99,66,"STREET CREEK","Stream","CO","49.0911157519186","-122.036703809296","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,46996,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"100-065700-09700-07400-0000-0000-000-000-000-000-000-000","100-064535-057628-072521-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
100,61,"SUMAS RIVER","Stream","CO","49.1415239773757","-122.123920036041","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,46979,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"100-065700-00000-00000-0000-0000-000-000-000-000-000-000","100-064535-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
101,70,"SWELTZER RIVER","Stream","CO","49.0961517685096","-121.963770094609","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,47016,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"100-065700-09700-13300-0000-0000-000-000-000-000-000-000","100-064535-057628-134797-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
102,74,"TAMIHI CREEK","Stream","CO","49.0708108203187","-121.840785265557","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,47026,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"100-065700-09700-24800-0000-0000-000-000-000-000-000-000","100-064535-057628-249655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
103,75,"THURSTON CREEK","Stream","CO","49.0794671787081","-121.744805555916","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,47029,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"100-065700-09700-34700-0000-0000-000-000-000-000-000-000","100-064535-057628-347687-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
104,194,"TIPELLA CREEK","Stream","CO","49.7428325556366","-122.151626205208","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,46079,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"110-954600-00000-00000-0000-0000-000-000-000-000-000-000","100-077501-955583-005332-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
105,188,"TROUT LAKE CREEK","Stream","CO","49.3414319933273","-121.74754402431","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,46060,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"110-259000-00000-00000-0000-0000-000-000-000-000-000-000","100-077501-285718-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
106,191,"TWENTY MILE CREEK","Stream","CO","49.5340278197345","-121.885467732541","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,46070,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"110-588000-00000-00000-0000-0000-000-000-000-000-000-000","100-077501-608883-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
107,2540,"USHER CHANNEL","Artificial Channel","CO","49.0957387350135","-122.029107043273","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,44617,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"100-065700-09700-07400-6150-0000-000-000-000-000-000-000","100-064535-057628-072521-209319-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
108,106,"WAHLEACH CREEK","Stream","CO","49.3187143929776","-121.627762841187","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,47100,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"100-101800-00000-00000-0000-0000-000-000-000-000-000-000","100-100401-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
109,183,"WEAVER CREEK","Stream","CO","49.3143292672892","-121.875473577294","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,46045,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"110-149200-85400-00000-0000-0000-000-000-000-000-000-000","100-077501-154487-942852-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
110,30,"WEST CREEK","Stream","CO","49.1629713316304","-122.531039604175","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,47984,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-B prior to rev.4",2013-08-07,"100-041600-00000-00000-0000-0000-000-000-000-000-000-000","100-040775-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
111,33,"WHONNOCK CREEK","Stream","CO","49.17340368124","-122.46047669252","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,47998,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-B prior to rev.4",2013-08-07,"100-045300-00000-00000-0000-0000-000-000-000-000-000-000","100-044391-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
112,21,"WIDGEON CREEK","Stream","CO","49.3550176428638","-122.632295894313","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,47955,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"100-026700-19300-00000-0000-0000-000-000-000-000-000-000","100-025956-183905-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
113,53,"WORTH CREEK","Stream","CO","49.2865528947563","-122.05092932785","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,46968,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"100-064000-91100-00000-0000-0000-000-000-000-000-000-000","100-066153-871349-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
114,26,"YORKSON CREEK","Stream","CO","49.195970251942","-122.65457701699","LFR","GStr","LFR+GStr","LOWER FRASER","LFR","49.394259096","-122.220185312","Current","47","CO-47",2,47959,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - was LowerFraser-A prior to rev.4",2013-08-07,"100-033300-00000-00000-0000-0000-000-000-000-000-000-000","100-032496-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
1,472,"ALWYN CREEK","Stream","CK","54.4647217550998","-128.74070992979","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48588,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-178600-00000-00000-0000-0000-000-000-000-000-000-000","400-181319-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
2,468,"ANDESITE CREEK","Stream","CK","54.3790708614952","-129.125624780744","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48568,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-128100-00000-00000-0000-0000-000-000-000-000-000-000","400-130835-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
3,462,"CLAY CREEK","Stream","CK","54.3174404169025","-129.205764133614","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48543,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-114500-00000-00000-0000-0000-000-000-000-000-000-000","400-117071-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
4,2601,"DASQUE CREEK","Stream","CK","54.3926404312503","-128.923821260365","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,25944475,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-07-18,"400-152200-00000-00000-0000-0000-000-000-000-000-000-000","400-154649-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
5,463,"DOG TAG CREEK","Stream","CK","54.291471886117","-129.194938971809","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,3246,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-113400-12300-00000-0000-0000-000-000-000-000-000-000","400-116952-085949-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
6,474,"ERLANDSEN CREEK","Stream","CK","54.5428786680994","-128.739751504274","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48598,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-184200-17000-00000-0000-0000-000-000-000-000-000-000","400-185024-200566-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
7,504,"EXCHAMSIKS RIVER","Stream","CK","54.3322053057107","-129.295972410376","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,47674,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"410-000000-00000-00000-0000-0000-000-000-000-000-000-000","400-107640-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
8,469,"EXSTEW RIVER","Stream","CK","54.3980935477683","-129.059314212602","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48573,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-137400-00000-00000-0000-0000-000-000-000-000-000-000","400-139009-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
9,482,"FIDDLER CREEK","Stream","CK","54.8589138591766","-128.364740195554","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,47564,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-296800-00000-00000-0000-0000-000-000-000-000-000-000","400-299006-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
10,460,"GITNADOIX RIVER","Stream","CK","54.3170008356479","-129.207594626679","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48533,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-113400-00000-00000-0000-0000-000-000-000-000-000-000","400-116952-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
11,465,"KADEEN CREEK","Stream","CK","54.1592468248396","-129.194173450162","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48553,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-113400-62100-00000-0000-0000-000-000-000-000-000-000","400-116952-574280-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
12,459,"KASIKS RIVER","Stream","CK","54.2930650349906","-129.400775967409","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48528,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-093200-00000-00000-0000-0000-000-000-000-000-000-000","400-094444-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
13,456,"KHYEX RIVER","Stream","CK","54.2321094101454","-129.804865922185","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48513,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-036100-00000-00000-0000-0000-000-000-000-000-000-000","400-036391-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
14,477,"KLEANZA CREEK","Stream","CK","54.5956445408703","-128.41025855581","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48058,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-231800-00000-00000-0000-0000-000-000-000-000-000-000","400-234275-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
15,2100,"LEGATE CREEK","Stream","CK","54.7492269935415","-128.265646092601","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,45431,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-271000-00000-00000-0000-0000-000-000-000-000-000-000","400-273528-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
16,464,"MAGAR CREEK","Stream","CK","54.1977145660656","-129.195499839572","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48548,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-113400-44800-00000-0000-0000-000-000-000-000-000-000","400-116952-434832-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
17,471,"MIDDLE CREEK","Stream","CK","54.4111751169444","-128.854429387524","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48583,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - new 10Sep2012 snapshot",2013-07-18,"400-160900-00000-00000-0000-0000-000-000-000-000-000-000","400-162691-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
18,481,"SHANNON CREEK","Stream","CK","54.6665416292297","-128.377296214165","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48093,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-248500-00000-00000-0000-0000-000-000-000-000-000-000","400-251262-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
19,443,"SKEENA RIVER","Stream","CK","54.1356977798699","-130.10811119521","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48448,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-000000-00000-00000-0000-0000-000-000-000-000-000-000","400-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
20,473,"ZYMAGOTITZ RIVER","Stream","CK","54.4829097131108","-128.734812878334","LSK","NSKEst","LSK+NSKEst","LOWER SKEENA","LSK","54.495916537","-129.023188206","Current","48","CK-48",5,48593,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"400-184200-00000-00000-0000-0000-000-000-000-000-000-000","400-185024-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
1,143,"AHBAU CREEK","Stream","CO","53.174617537419","-122.499209063136","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,287,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"100-481100-07300-00000-0000-0000-000-000-000-000-000-000","100-478686-071246-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
2,133,"BRIDGE RIVER","Stream","CO","50.7495097830363","-121.931540678944","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,47223,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"100-241900-00000-00000-0000-0000-000-000-000-000-000-000","100-239855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
3,131,"CAYOOSH CREEK","Stream","CO","50.6687268035781","-121.97260988789","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,47203,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"100-235900-05000-00000-0000-0000-000-000-000-000-000-000","100-233886-073722-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
4,285,"CHILCOTIN RIVER","Stream","CO","51.7399528230404","-122.401309287597","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,46835,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"150-000000-00000-00000-0000-0000-000-000-000-000-000-000","100-342455-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
5,286,"CHILKO RIVER","Stream","CO","52.0960499774875","-123.460819276527","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,46845,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"150-335700-00000-00000-0000-0000-000-000-000-000-000-000","100-342455-328500-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
6,132,"GATES CREEK","Stream","CO","50.552083991767","-122.472480909732","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,47213,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"100-235900-99100-00000-0000-0000-000-000-000-000-000-000","100-233886-990253-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
7,291,"HORSEFLY RIVER","Stream","CO","52.4661734483098","-121.388552962933","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,46895,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"160-635400-00000-00000-0000-0000-000-000-000-000-000-000","100-458399-638146-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
8,292,"LITTLE HORSEFLY RIVER","Stream","CO","52.3619509270413","-121.397302039779","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,1505,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"160-635400-14100-00000-0000-0000-000-000-000-000-000-000","100-458399-638146-160656-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
9,2401,"MCKINLEY CREEK","Stream","CO","52.2891610796691","-121.069940824015","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,45045,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"160-635400-46400-00000-0000-0000-000-000-000-000-000-000","100-458399-638146-468647-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
10,2381,"MINTON CREEK","Stream","CO","51.9426720298776","-123.150092262426","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,44998,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"150-226500-00000-00000-0000-0000-000-000-000-000-000-000","100-342455-222463-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
11,293,"MITCHELL RIVER","Stream","CO","52.7783656538452","-120.804049973168","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,46915,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"160-738500-00000-00000-0000-0000-000-000-000-000-000-000","100-458399-740856-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
12,2456,"NAZKO RIVER","Stream","CO","53.1268355289664","-123.566861397178","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,44756,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"170-324300-00000-00000-0000-0000-000-000-000-000-000-000","100-500560-326229-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
13,295,"NECHAKO RIVER","Stream","CO","53.9174069869161","-122.714921792292","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,1812,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"180-000000-00000-00000-0000-0000-000-000-000-000-000-000","100-567134-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
14,2409,"PENFOLD CREEK","Stream","CO","52.7829758228987","-120.797122190489","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,7008,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"160-738500-02300-00000-0000-0000-000-000-000-000-000-000","100-458399-740856-413637-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
15,129,"PORTAGE CREEK","Stream Segment","CO","50.7083513467715","-122.269388946312","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,47183,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"100-235900-00000-00000-0000-0000-000-000-000-000-000-000","100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
16,7990579,"SETON AND CAYOOSH CREEKS","Stream","CO","50.6687268035781","-121.97260988789","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,47193,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"100-235900-00000-00000-0000-0000-000-000-000-000-000-000","100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
17,2476,"SETON RIVER","Stream","CO","50.6808925513613","-121.928700876101","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,2182,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"100-235900-00000-00000-0000-0000-000-000-000-000-000-000","100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
18,2476,"SETON RIVER","Stream","CO","50.6808925513613","-121.928700876101","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,44539,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"100-235900-00000-00000-0000-0000-000-000-000-000-000-000","100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
19,126,"STEIN RIVER","Stream","CO","50.2883991051948","-121.629278044022","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,47169,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"100-197200-00000-00000-0000-0000-000-000-000-000-000-000","100-195373-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
20,2423,"SUMMIT CREEK","Stream","CO","52.613900855005","-120.346220185757","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,45075,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"160-999100-00000-00000-0000-0000-000-000-000-000-000-000","100-458399-998860-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
21,2636,"TASEKO RIVER","Stream","CO","52.0072372752512","-123.677719474358","MFR","GStr","MFR+GStr","INTERIOR FRASER","IntrFR","53.09457857","-123.2251244","Current","48","CO-48",2,2511,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2013-08-07,"150-335700-13400-00000-0000-0000-000-000-000-000-000-000","100-342455-328500-134035-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
