GFE_ID,BroodYear,River,Species,Indicator,xLONG,yLAT,StatArea,CU,CU_2,Spawners,Returns,Recruits
1846,1953,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,200,NA,NA
1846,1954,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,200,376.136504,911.8205827
1846,1955,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,25,40.42830909,236.3882636
1846,1956,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,200,412.5008413,40.72476448
1846,1957,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,750,1539.960032,48.07313554
1846,1958,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,400,714.9647942,110.5038654
1846,1959,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,25,39.98033371,NA
1846,1960,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,25,40.56920049,NA
1846,1961,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,25,44.29160573,NA
1846,1962,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,75,116.702562,NA
1846,1963,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,200,308.2780141,NA
1846,1964,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,1500,2425.895483,NA
1846,1965,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,1966,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,1967,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,25,39.8329588,NA
1846,1968,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,1969,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,1970,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,25,47.07278259,NA
1846,1971,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,1972,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,1973,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,150,249.7228621,NA
1846,1974,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,50,89.24037874,NA
1846,1975,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,1976,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,1977,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,44.62955176
1846,1978,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,156.4098458
1846,1979,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,119.860602
1846,1980,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,3,6.040596153,35.66366986
1846,1981,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,25,45.56929798,97.56348612
1846,1982,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,135,213.2210064,147.3153018
1846,1983,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,50,89.21650395,58.12584792
1846,1984,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,1,1.68960582,67.40445037
1846,1985,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,80,134.2191308,70.36334039
1846,1986,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,90,167.1309732,196.0566754
1846,1987,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,3,5.141647522,123.2768052
1846,1988,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,55,97.98213629,66.51943237
1846,1989,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,25,37.4442009,60.76781454
1846,1990,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,165,281.321757,98.30542849
1846,1991,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,32,57.11014527,159.758301
1846,1992,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,40,72.24528059,206.0467409
1846,1993,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,30,50.3690823,NA
1846,1994,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,70,112.319153,NA
1846,1995,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,115,173.8409265,NA
1846,1996,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,165,237.6956854,NA
1846,1997,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,21,26.25054657,NA
1846,1998,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,300,385.843069,NA
1846,1999,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,236.1245863
1846,2000,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,2001,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,2002,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,200,274.3782206,NA
1846,2003,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,150,214.2183282,NA
1846,2004,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,200,286.0929252,NA
1846,2005,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,100,137.1582932,NA
1846,2006,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,2007,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,45,53.77386907,NA
1846,2008,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,2009,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,250,291.3473448,NA
1846,2010,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,2011,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,2012,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,2013,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,2014,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,2015,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,2016,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1846,2017,DALLY CREEK,CM,Y,52.88607,-128.664,6,CM-18,CM-18,NA,NA,NA
1848,1950,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1951,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1952,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1953,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1954,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1955,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1956,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1957,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1958,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1959,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1960,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1961,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1962,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1963,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1964,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1965,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1966,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1967,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1968,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1969,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1970,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1971,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1972,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1973,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1974,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1975,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1976,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1977,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1978,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1979,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1980,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1981,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1982,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1983,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1984,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1985,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1986,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,6,10.87679902,NA
1848,1987,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1988,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1989,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1990,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1991,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1992,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1993,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1994,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1995,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1996,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1997,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1998,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,1999,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2000,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2001,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2002,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2003,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2004,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2005,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2006,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2007,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2008,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2009,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2010,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2011,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2012,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2013,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2014,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2015,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2016,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1848,2017,OTTY CREEK,CM,N,52.95873,-128.6531,6,CM-19,CM-19,NA,NA,NA
1850,1950,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,3500,NA,NA
1850,1951,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,1800,NA,NA
1850,1952,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,NA,NA,NA
1850,1953,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,750,NA,NA
1850,1954,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,3500,6582.388819,NA
1850,1955,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,25,40.42830909,NA
1850,1956,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,25,51.56260516,NA
1850,1957,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,25,51.33200106,2071.04122
1850,1958,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,7500,13405.58989,815.6712471
1850,1959,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,NA,NA,796.7425299
1850,1960,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,750,1217.076015,7857.479008
1850,1961,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,1500,2657.496344,3752.351254
1850,1962,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,25,38.900854,NA
1850,1963,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,25,38.53475176,NA
1850,1964,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,7500,12129.47742,NA
1850,1965,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,200,331.0070095,NA
1850,1966,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,100,154.7689343,1319.697145
1850,1967,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,200,318.6636704,1303.885674
1850,1968,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,NA,NA,1773.988312
1850,1969,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,700,1132.868271,5889.437698
1850,1970,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,750,1412.183478,3849.900274
1850,1971,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,750,1234.087196,3390.952426
1850,1972,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,750,1381.203509,2216.327467
1850,1973,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,5000,8324.095405,8943.783423
1850,1974,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,1000,1784.807575,4337.471121
1850,1975,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,3000,4414.460864,706.5659705
1850,1976,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,75,106.1048181,592.3676053
1850,1977,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,8000,13771.92854,456.1612853
1850,1978,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,250,429.2158162,1640.276864
1850,1979,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,500,852.2242212,3082.042811
1850,1980,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,250,503.3830127,1935.81073
1850,1981,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,150,273.4157879,2374.462173
1850,1982,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,1300,2053.23932,2597.638547
1850,1983,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,2100,3747.093166,5505.441046
1850,1984,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,600,1013.763492,4772.730958
1850,1985,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,1800,3019.930444,4163.822731
1850,1986,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,1050,1949.861354,9173.010949
1850,1987,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,4250,7284.000656,7973.874787
1850,1988,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,2100,3741.136113,3365.024748
1850,1989,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,2400,3594.643286,2160.840458
1850,1990,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,7000,11934.86242,7416.894868
1850,1991,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,3800,6781.829751,18866.96549
1850,1992,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,1100,1986.745216,11058.54414
1850,1993,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,950,1595.02094,5186.513526
1850,1994,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,5200,8343.708508,11829.41851
1850,1995,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,16500,24942.3938,7792.719598
1850,1996,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,3800,5474.203663,2857.34783
1850,1997,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,3200,4000.083287,5106.408887
1850,1998,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,12500,16076.79454,4767.767381
1850,1999,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,3500,4654.637457,3839.872658
1850,2000,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,1300,1664.640413,5047.776536
1850,2001,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,5000,6771.096512,3285.753341
1850,2002,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,2900,3978.484198,2827.27207
1850,2003,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,2500,3570.305471,NA
1850,2004,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,4200,6007.951429,NA
1850,2005,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,1500,2057.374398,NA
1850,2006,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,2800,3336.895644,NA
1850,2007,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,1000,1194.974868,833.9446468
1850,2008,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,750,849.5245924,680.926603
1850,2009,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,NA,NA,NA
1850,2010,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,550,610.0996851,NA
1850,2011,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,800,972.798066,NA
1850,2012,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,350,420.5756773,NA
1850,2013,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,1700,2013.142295,NA
1850,2014,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,280,340.4546997,NA
1850,2015,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,NA,NA,NA
1850,2016,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,500,NA,NA
1850,2017,ARNOUP CREEK,CM,Y,52.97249,-128.6814,6,CM-18,CM-18,NA,NA,NA
1851,1950,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,NA,NA
1851,1951,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,50,NA,NA
1851,1952,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,NA
1851,1953,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,NA,NA
1851,1954,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,47.017063,NA
1851,1955,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,40.42830909,NA
1851,1956,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,51.56260516,95.82071623
1851,1957,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,51.33200106,210.3046792
1851,1958,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,1524.121555
1851,1959,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,39.98033371,NA
1851,1960,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,75,121.7076015,NA
1851,1961,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,44.29160573,NA
1851,1962,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,1500,2334.05124,NA
1851,1963,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,38.53475176,NA
1851,1964,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,1500,2425.895483,NA
1851,1965,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,NA
1851,1966,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,NA
1851,1967,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,39.8329588,NA
1851,1968,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,1500,2472.015911,NA
1851,1969,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,385.408785
1851,1970,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,47.07278259,NA
1851,1971,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,NA
1851,1972,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,75,138.1203509,NA
1851,1973,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,300,499.4457243,NA
1851,1974,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,200,356.961515,NA
1851,1975,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,350,515.0204341,NA
1851,1976,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,NA
1851,1977,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,122.594084
1851,1978,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,233.7025612
1851,1979,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,128.7468804
1851,1980,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,75,151.0149038,47.7079787
1851,1981,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,50,91.13859596,130.1681363
1851,1982,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,200,315.8829724,228.9157856
1851,1983,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,30,53.52990237,116.62426
1851,1984,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,20,33.79211639,100.6515548
1851,1985,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,95,159.3852179,162.8641538
1851,1986,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,150,278.551622,644.5656941
1851,1987,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,25,42.84706268,371.7412572
1851,1988,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,70,124.7045371,113.137519
1851,1989,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,70,104.8437625,NA
1851,1990,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,550,937.7391901,NA
1851,1991,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,80,142.7753632,NA
1851,1992,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,60,108.3679209,NA
1851,1993,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,15,25.18454115,NA
1851,1994,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,55,88.25076306,NA
1851,1995,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,NA
1851,1996,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,60,86.43479468,NA
1851,1997,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,20,25.00052054,NA
1851,1998,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,160,205.7829701,NA
1851,1999,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,NA
1851,2000,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,NA,NA,NA
1851,2001,RONALD CREEK,CM,N,52.94251,-128.6841,6,CM-18,CM-18,145,196.3617988,NA
