SpeciesId,StatArea,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total ER,Age2,Age3,Age4,Age5,Age6,Age7
CO,10,1959,905.6376065,,15744.11786,1827.246632,0,0,0,17571.36449,0.259662586,,0.77485,0.22514,0,0,0
PKo,02E,1959,233086.9644,75800.7685,,0,,0,,75800.7685,0.019881003,1,0,0,0,0,0
PKo,3,1959,290461.6859,667015.0288,,0,,0,,667015.0288,0.430980267,1,0,0,0,0,0
PKo,4,1959,1367020.698,2662993.728,,0,,0,,2662993.728,0.464931336,1,0,0,0,0,0
PKo,5,1959,274287.7154,533486.8681,,0,,0,,533486.8681,0.324492453,1,0,0,0,0,0
PKo,6,1959,408783.1404,2359428.386,,0,,0,,2359428.386,0.258631756,1,0,0,0,0,0
PKo,7,1959,293960.0165,1071348.027,,0,,0,,1071348.027,0.206898217,1,0,0,0,0,0
PKo,8,1959,806575.2546,3646518.012,,0,,0,,3646518.012,0.353148674,1,0,0,0,0,0
PKo,9,1959,41760.15835,159264.1011,,0,,0,,159264.1011,0.484615292,1,0,0,0,0,0
PKo,10,1959,23332.24796,51275.12398,,0,,0,,51275.12398,0.344033138,1,0,0,0,0,0
SX,1,1959,26553.94036,,330.7953497,28256.7488,9325.27843,197.4270659,0,38110.24965,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1959,,,3286.29228,63202.4426,18749.47113,0,0,85238.20602,,,0.02721,0.61054,0.36224,0,0
SX,3,1959,,,,,,,,0,,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1959,,,18743.75928,496310.0543,1075876.912,14632.1008,0,1605562.827,,,0.013,0.46597,0.51008,0.01092,0
SX,6,1959,52370.47626,,20362.62675,508360.3004,45894.30394,0,0,574617.2311,0.377900764,,0.05769,0.77564,0.16666,0,0
SX,7,1959,39080.22146,,2255.875804,40226.92634,17986.14504,601.6077116,176.9565967,61247.51149,0.142022186,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1959,246420.9087,,49671.2518,193502.8036,100205.5265,1570.062599,0,344949.6445,0.25110933,,0.12787,0.60919,0.25,0.01293,0
SX,9,1959,1239130,,34047.74713,1224441.146,1741578.967,6667.01065,95.1337098,3006830.004,0.26178503,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1959,50021.90971,,952.7714375,89504.32625,177280.4341,3392.179893,0,271129.7116,0.6938888,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1960,22266.00077,,0,140634.753,27295.03625,0,0,167929.7892,0.077171748,,0,0.89285,0.10714,0,0
CM,02E,1960,283984.4104,,98891.04139,784915.139,54867.15541,1154.969891,0,939828.3057,0.011128893,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1960,83730.11679,,14498.91848,429795.143,38189.35384,3319.35022,0,485802.7655,0.014628156,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1960,103166.5089,,11434.19866,160885.8637,12700.61791,552.1445238,0,185572.8248,0.407116741,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1960,10445.45293,,277.8505818,15236.37553,1353.357118,125.8299381,0,16993.41317,0.442686439,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1960,19270.1845,,5551.442433,42974.08192,1151.366042,0,0,49676.8904,0.313370004,,0.09714,0.87428,0.02857,0,0
CM,6,1960,215171.1273,,80976.25142,419473.9549,34908.99021,705.981001,0,536065.1775,0.366723037,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1960,196234.6449,,132311.1168,423935.5727,12818.5865,1382.714495,0,570447.9904,0.388948656,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1960,164812.5346,,130324.817,532441.5394,6740.18487,822.7973504,0,670329.3386,0.459199342,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1960,47781.64058,,18021.05171,82283.26217,1983.317276,0,0,102287.6312,0.300554909,,0.16666,0.66666,0.16666,0,0
CM,10,1960,31252.36156,,23651.30498,30269.52142,744.5513039,0,0,54665.3777,0.435688097,,0.4643,0.4852,0.05049,0,0
CO,02E,1960,187818.2974,,205288.4859,19325.79066,0,0,0,224614.2765,0.243349923,,0.97333,0.02666,0,0,0
CO,02W,1960,,,,0,0,0,0,0,,,1,0,0,0,0
CO,3,1960,,,190274.2542,76326.42345,944.4004035,17.76994066,0,267562.848,,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1960,493078.8977,,583909.7681,252561.0536,3265.255,0,0,839736.0766,0.55,,0.75139,0.24624,0.00236,0,0
CO,6,1960,105668.568,,602256.1454,184447.7738,4518.966209,0,0,791222.8854,0.418178713,,0.81662,0.17795,0.00542,0,0
CO,7,1960,20652.6193,,34036.97685,9787.077048,0,0,0,43824.0539,0.333372217,,0.91212,0.08787,0,0,0
CO,8,1960,68293.93442,,152436.8619,57275.44587,0,0,0,209712.3077,0.340420755,,0.74897,0.25102,0,0,0
CO,9,1960,9332.439018,,27890.53481,20511.00733,0,0,0,48401.54214,0.259662586,,0.79411,0.20588,0,0,0
CO,10,1960,7959.705526,,6288.616845,2475.44559,0,0,0,8764.062434,0.259662586,,0.77485,0.22514,0,0,0
PKe,1,1960,126965.5205,339237.4075,,0,,0,,339237.4075,0.240075625,1,0,0,0,0,0
PKe,02E,1960,620740.2964,1913475.262,,0,,0,,1913475.262,0.239966266,1,0,0,0,0,0
PKe,02W,1960,170688.0082,289878.5636,,0,,0,,289878.5636,0.491262622,1,0,0,0,0,0
PKe,3,1960,117558.9696,717236.9828,,0,,0,,717236.9828,0.407116741,1,0,0,0,0,0
PKe,4,1960,291942.6142,2638939.283,,0,,0,,2638939.283,0.442686439,1,0,0,0,0,0
PKe,5,1960,265178.9684,1017741.32,,0,,0,,1017741.32,0.313370004,1,0,0,0,0,0
PKe,6,1960,731308.9812,8526063.387,,0,,0,,8526063.387,0.523272224,1,0,0,0,0,0
PKe,7,1960,178555.4443,1730063.029,,0,,0,,1730063.029,0.523734599,1,0,0,0,0,0
PKe,8,1960,2388333.706,18066296.72,,0,,0,,18066296.72,0.384057127,1,0,0,0,0,0
PKe,9,1960,9618.121574,852178.3082,,0,,0,,852178.3082,0.918375752,1,0,0,0,0,0
PKe,10,1960,5455.141037,198832.4104,,0,,0,,198832.4104,0.844645465,1,0,0,0,0,0
SX,1,1960,27182.27977,,123.3919162,57715.91244,3652.400718,97.66338896,0,61589.36847,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1960,41407.28273,,2816.821954,31601.2213,24999.29485,0,0,59417.3381,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1960,,,,,,,,0,,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1960,302858,,13852.22798,982839.3743,682941.7182,14208.90558,0,1693842.226,0.546922809,,0.013,0.46597,0.51008,0.01092,0
SX,6,1960,63946.26751,,37811.92317,213585.0299,23525.85323,0,0,274922.8063,0.467935889,,0.05769,0.77564,0.16666,0,0
SX,7,1960,10151.85661,,2379.837245,39106.80498,12082.28821,2123.479161,81.16250861,55773.5721,0.470039016,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1960,114056.0592,,40617.33378,244178.9841,30354.54358,1744.261461,0,316895.1229,0.43274335,,0.12787,0.60919,0.25,0.01293,0
SX,9,1960,288711,,56918.85471,937611.7129,574315.346,7325.295655,193.3293932,1576364.539,0.641448112,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1960,18508.10659,,641.2797172,105194.6457,186174.1398,2506.546623,0,294516.6118,0.922197287,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1961,39419.90952,,0,227458.6354,17474.8737,0,0,244933.5091,0.020377779,,0,0.89285,0.10714,0,0
CM,02E,1961,289105.6475,,204917.8822,299778.208,81837.86659,1401.651286,0,587935.6081,0.186574866,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1961,162202.5956,,48956.39994,125341.6636,62923.3346,2477.27516,0,239698.6733,0.020270769,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1961,126185.5867,,18739.54663,66725.63438,12331.2277,683.3026748,0,98479.71139,0.402710203,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1961,73381.35457,,338.5861229,14423.93771,4781.537648,126.9199623,0,19670.98144,0.487534893,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1961,37169.36773,,4774.897991,35231.8009,1243.905602,0,0,41250.60449,0.335794231,,0.09714,0.87428,0.02857,0,0
CM,6,1961,110954.638,,130329.2359,236897.4546,78128.56411,475.7377535,0,445830.9924,0.514240248,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1961,133817.8625,,178027.8662,128023.6044,65540.66705,552.8087292,0,372144.9463,0.437515227,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1961,170600.4853,,124833.587,53882.06267,40199.52769,451.7190678,0,219366.8964,0.501493928,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1961,40139.54589,,20570.81554,7933.269103,22105.55779,0,0,50609.64244,0.312214352,,0.16666,0.66666,0.16666,0,0
CM,10,1961,14758.05962,,28966.04921,7154.538966,497.2484729,0,0,36617.83665,0.472079122,,0.4643,0.4852,0.05049,0,0
CO,02E,1961,456891.9894,,705391.359,7490.530565,0,0,0,712881.8896,0.243349923,,0.97333,0.02666,0,0,0
CO,02W,1961,,,135419.5239,0,0,0,0,135419.5239,,,1,0,0,0,0
CO,3,1961,158783.6334,,114477.6228,166686.6712,639.7178636,8.280038196,0,281812.292,0.511286257,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1961,281813.2789,,770675.2783,339778.5939,2604.285697,0,0,1113058.158,0.55,,0.75139,0.24624,0.00236,0,0
CO,6,1961,442684.1413,,846399.9364,148372.7239,4137.890258,0,0,998910.5505,0.418178713,,0.81662,0.17795,0.00542,0,0
CO,7,1961,35185.944,,101583.11,4512.445541,0,0,0,106095.5556,0.333372217,,0.91212,0.08787,0,0,0
CO,8,1961,82114.53178,,170887.3959,29576.70449,0,0,0,200464.1004,0.340420755,,0.74897,0.25102,0,0,0
CO,9,1961,34996.64632,,79113.88543,31054.77156,0,0,0,110168.657,0.259662586,,0.79411,0.20588,0,0,0
CO,10,1961,15855.88587,,8519.445904,976.441731,0,0,0,9495.887635,0.259662586,,0.77485,0.22514,0,0,0
PKo,02E,1961,59548.7685,132522.1289,,0,,0,,132522.1289,0.214404159,1,0,0,0,0,0
PKo,3,1961,398401.2713,416438.0092,,0,,0,,416438.0092,0.402710203,1,0,0,0,0,0
PKo,4,1961,1364691.365,3367342.852,,0,,0,,3367342.852,0.487534893,1,0,0,0,0,0
PKo,5,1961,354345.0554,398099.3279,,0,,0,,398099.3279,0.335794231,1,0,0,0,0,0
PKo,6,1961,1290845.386,4568892.515,,0,,0,,4568892.515,0.452899103,1,0,0,0,0,0
PKo,7,1961,489158.0271,810952.1491,,0,,0,,810952.1491,0.543418185,1,0,0,0,0,0
PKo,8,1961,1895014.012,3186157.309,,0,,0,,3186157.309,0.480322322,1,0,0,0,0,0
PKo,9,1961,31921.10115,61416.29258,,0,,0,,61416.29258,0.799571272,1,0,0,0,0,0
PKo,10,1961,11666.12398,17824.12398,,0,,0,,17824.12398,0.772479848,1,0,0,0,0,0
SX,1,1961,25762.97192,,252.0345522,22605.39904,1806.772696,170.1233227,0,24834.32961,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1961,41407.28273,,1408.410977,42134.96174,31249.11856,0,0,74792.49127,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1961,,,,,,,,0,,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1961,1059602,,27431.47145,623883.6462,663189.4167,26184.17363,0,1340688.708,0.516780612,,0.013,0.46597,0.51008,0.01092,0
SX,6,1961,145935.5625,,15886.48983,109485.7016,30310.65334,0,0,155682.8447,0.330799701,,0.05769,0.77564,0.16666,0,0
SX,7,1961,17139.49817,,2313.570524,26270.2034,42646.53981,973.9501033,68.07303139,72272.33688,0.448402955,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1961,111529.5368,,51254.5509,73967.39356,33722.38824,4489.223548,0,163433.5562,0.531667015,,0.12787,0.60919,0.25,0.01293,0
SX,9,1961,405705,,43585.42266,309193.4419,631021.8971,14886.36328,432.7433002,999119.8683,0.675087174,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1961,22509.85937,,753.6975636,110471.9918,137567.6338,3916.349292,0,252709.6725,0.904538688,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1962,22076.66402,,0,145623.9475,7724.192232,0,0,153348.1397,0.119071067,,0,0.89285,0.10714,0,0
CM,02E,1962,437627.7702,,78263.12994,447138.3437,99317.00541,1796.5675,0,626515.0465,0.196006829,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1962,120898.4826,,14277.21256,206521.3115,46960.52042,2862.115255,0,270621.1597,0.011221024,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1962,86445.62093,,7772.019914,64784.95746,15260.4264,873.4418602,0,88690.84564,0.304747598,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1962,15840.47204,,320.5319491,50961.12494,4822.958566,75.68268996,0,56180.29814,0.417250474,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1962,49279.87894,,3914.644544,38063.51141,1116.139009,0,0,43094.29496,0.300652022,,0.09714,0.87428,0.02857,0,0
CM,6,1962,321115.8381,,73603.2926,530191.7318,52648.31139,1035.373226,0,657478.709,0.365560307,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1962,391017.3655,,53762.34167,654577.0418,26203.13376,1299.561438,0,735842.0787,0.398492535,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1962,222560.7204,,12632.9196,321361.1366,22069.70303,1414.770211,0,357478.5294,0.609266148,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1962,61136.75751,,1983.317276,88422.23117,7079.954047,0,0,97485.50249,0.273381741,,0.16666,0.66666,0.16666,0,0
CM,10,1962,31252.36156,,6846.448772,4778.157739,3477.327963,0,0,15101.93447,0.403903524,,0.4643,0.4852,0.05049,0,0
CO,02E,1962,118329.3267,,273404.3656,9868.606282,0,0,0,283272.9719,0.243349923,,0.97333,0.02666,0,0,0
CO,02W,1962,,,70193.5103,0,0,0,0,70193.5103,,,1,0,0,0,0
CO,3,1962,90733.50482,,250003.7735,112910.2029,298.081375,14.92144974,0,363226.9792,0.511286257,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1962,204945.6985,,1036814.5,270998.9058,1063.029064,0,0,1308876.434,0.55,,0.75139,0.24624,0.00236,0,0
CO,6,1962,290971.9648,,680857.5755,135860.7302,1918.579896,0,0,818636.8855,0.418178713,,0.81662,0.17795,0.00542,0,0
CO,7,1962,38245.5913,,46836.07268,5039.086608,0,0,0,51875.15929,0.333372217,,0.91212,0.08787,0,0,0
CO,8,1962,67164.14279,,88245.24946,26166.71989,0,0,0,114411.9693,0.340420755,,0.74897,0.25102,0,0,0
CO,9,1962,116655.4877,,119782.6903,7656.744792,0,0,0,127439.4351,0.259662586,,0.79411,0.20588,0,0,0
CO,10,1962,15042.76352,,3360.503071,931.499755,0,0,0,4292.002826,0.259662586,,0.77485,0.22514,0,0,0
PKe,1,1962,219796.4075,870420.0356,,0,,0,,870420.0356,0.352086761,1,0,0,0,0,0
PKe,02E,1962,1069871.262,240326.7168,,0,,0,,240326.7168,0.44087531,1,0,0,0,0,0
PKe,02W,1962,289817.5636,145681.7003,,0,,0,,145681.7003,0.000210433,1,0,0,0,0,0
PKe,3,1962,498660.7351,843639.9333,,0,,0,,843639.9333,0.304747598,1,0,0,0,0,0
PKe,4,1962,1537840.616,4689714.94,,0,,0,,4689714.94,0.417250474,1,0,0,0,0,0
PKe,5,1962,711755.3347,470200.7943,,0,,0,,470200.7943,0.300652022,1,0,0,0,0,0
PKe,6,1962,4612164.387,3640053.853,,0,,0,,3640053.853,0.459051126,1,0,0,0,0,0
PKe,7,1962,454411.0287,1202625.981,,0,,0,,1202625.981,0.737344235,1,0,0,0,0,0
PKe,8,1962,5874701.718,4014856.079,,0,,0,,4014856.079,0.67482535,1,0,0,0,0,0
PKe,9,1962,193994.3082,313600.0852,,0,,0,,313600.0852,0.772354792,1,0,0,0,0,0
PKe,10,1962,54551.41037,63391.91759,,0,,0,,63391.91759,0.725641256,1,0,0,0,0,0
SX,1,1962,71187.15926,,98.71353293,11182.45804,3147.28147,396.9544196,0,14825.40746,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1962,96616.99304,,1877.881303,52668.70217,24712.22776,0,0,79258.81124,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1962,,,,,,,,0,,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1962,627279,,17412.86203,605839.4449,1222125.57,18959.4297,0,1864337.307,0.564753328,,0.013,0.46597,0.51008,0.01092,0
SX,6,1962,266722.1969,,8143.56458,141061.1175,34462.61327,0,0,183667.2953,0.244310705,,0.05769,0.77564,0.16666,0,0
SX,7,1962,32342.08146,,1554.153255,92725.25669,19560.16458,816.8763767,29.40585524,114685.8568,0.450628719,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1962,224480.3512,,15526.17459,82174.09548,86791.65526,3121.39626,0,187613.3216,0.422098269,,0.12787,0.60919,0.25,0.01293,0
SX,9,1962,1107040,,14373.03595,339722.4777,1282353.865,33321.23411,86.86088247,1669857.474,0.483405407,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1962,110048.2014,,791.5086416,81629.86837,214942.3036,7555.024221,0,304918.7049,0.696101192,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1963,16058.53867,,0,64368.2686,8773.063266,0,0,73141.33186,0.206771815,,0,0.89285,0.10714,0,0
CM,02E,1963,407923.1559,,116734.4569,542639.2836,127299.64,659.8111369,0,787333.1916,0.255599948,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1963,182491.2126,,23524.09069,154129.598,54255.75006,2081.747697,0,233991.1864,0.000679023,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1963,100376.0226,,7545.975159,80174.18051,19506.86821,445.2427633,0,107672.2666,0.222631184,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1963,8682.395817,,1132.469443,51402.58471,2875.942218,68.77976772,0,55479.77614,0.379170167,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1963,41053.87133,,4229.279046,34153.85367,777.9202576,0,0,39161.05297,0.281611868,,0.09714,0.87428,0.02857,0,0
CM,6,1963,218760.021,,164728.9002,357279.0529,114581.3037,147.8305614,0,636737.0874,0.424856099,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1963,264781.5208,,274883.6415,261699.6524,61599.21218,772.7674245,0,598955.2736,0.447905451,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1963,438191.4908,,75344.7288,176428.5616,69121.63031,473.6200788,0,321368.5408,0.42125777,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1963,83024.31026,,22105.55779,28319.81619,21663.92298,0,0,72089.29696,0.232154412,,0.16666,0.66666,0.16666,0,0
CM,10,1963,28647.99809,,4572.39975,33414.32387,3161.191833,0,0,41147.91546,0.437601854,,0.4643,0.4852,0.05049,0,0
CO,02E,1963,164253.173,,360204.1293,6938.821912,0,0,0,367142.9512,0.221227203,,0.97333,0.02666,0,0,0
CO,02W,1963,,,140281.3182,0,0,0,0,140281.3182,,,1,0,0,0,0
CO,3,1963,170125.3215,,169347.5345,52611.3627,537.1721907,19.45471035,0,222515.524,0.464805688,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1963,388552.0354,,826937.3056,110617.5538,2920.200271,0,0,940475.0596,0.5,,0.75139,0.24624,0.00236,0,0
CO,6,1963,457128.5031,,623442.1323,62993.37326,2691.635278,0,0,689127.1408,0.380162467,,0.81662,0.17795,0.00542,0,0
CO,7,1963,26007.00208,,52302.24376,2338.869285,0,0,0,54641.11304,0.303065652,,0.91212,0.08787,0,0,0
CO,8,1963,140541.7282,,78071.19704,2961.256653,0,0,0,81032.45369,0.309473413,,0.74897,0.25102,0,0,0
CO,9,1963,26830.76218,,29533.15848,4096.371101,0,0,0,33629.52958,0.236056896,,0.79411,0.20588,0,0,0
CO,10,1963,6200.057935,,3205.831631,117.6384485,0,0,0,3323.470079,0.236056896,,0.77485,0.22514,0,0,0
PKo,02E,1963,132518.1289,55255.2773,,0,,0,,55255.2773,3.02E-05,1,0,0,0,0,0
PKo,3,1963,323725.9223,748298.4937,,0,,0,,748298.4937,0.222631184,1,0,0,0,0,0
PKo,4,1963,2090546.899,4677090.597,,0,,0,,4677090.597,0.379170167,1,0,0,0,0,0
PKo,5,1963,285989.8324,256635.3019,,0,,0,,256635.3019,0.281611868,1,0,0,0,0,0
PKo,6,1963,3032036.515,2100286.659,,0,,0,,2100286.659,0.336373858,1,0,0,0,0,0
PKo,7,1963,406156.1491,787709.8497,,0,,0,,787709.8497,0.499161388,1,0,0,0,0,0
PKo,8,1963,1160946.309,931060.4811,,0,,0,,931060.4811,0.635628063,1,0,0,0,0,0
PKo,9,1963,25984.29258,62456.58847,,0,,0,,62456.58847,0.576915319,1,0,0,0,0,0
PKo,10,1963,11666.12398,39927.12398,,0,,0,,39927.12398,0.345486825,1,0,0,0,0,0
SX,1,1963,26553.94036,,48.83169448,19479.12045,7343.656763,787.6079755,0,27659.21688,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1963,82814.56546,,2347.351629,41651.12567,38898.87703,0,0,82897.35433,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1963,,,,,,,,0,,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1963,695943,,16909.24058,1116441.032,884916.3682,16200.03706,0,2034466.678,0.346590026,,0.013,0.46597,0.51008,0.01092,0
SX,6,1963,595474.6683,,10492.14923,160383.7002,32847.7304,0,0,203723.5798,0.091442463,,0.05769,0.77564,0.16666,0,0
SX,7,1963,34213.0752,,5485.654499,42529.15451,16405.60057,352.8702629,98.72093956,64872.00078,0.449118704,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1963,165792.6777,,17248.80778,211492.3094,60346.99436,2129.247342,0,291217.3589,0.478043031,,0.12787,0.60919,0.25,0.01293,0
SX,9,1963,3145000,,15792.19583,690379.2631,2870386.31,6688.28795,19.01909456,3583265.076,0.122111377,,0.01588,0.34178,0.63485,0.00736,0.00009
SX,10,1963,68717.09824,,584.8608788,127542.4419,414644.9127,3145.745552,0,545917.961,0.718062993,,0.00263,0.36722,0.61886,0.01127,0
CM,1,1964,143895.9233,,0,73108.86055,11244.35449,0,0,84353.21505,0.08643845,,0,0.89285,0.10714,0,0
CM,02E,1964,565650.2224,,141666.8978,695528.2749,46752.33199,1242.878329,0,885190.3831,0.501858081,,0.18046,0.69123,0.12651,0.00178,0
CM,02W,1964,403839.3624,,17556.34135,178073.3448,39462.69548,3662.389832,0,238754.7715,0.34506556,,0.07939,0.69702,0.21237,0.0112,0
CM,3,1964,140690.2366,,9338.469889,102483.8449,9943.755047,562.6527892,0,122328.7227,0.335174382,,0.08855,0.76025,0.1447,0.00647,0
CM,4,1964,9544.886637,,1142.27966,30651.48943,2613.631173,69.1963079,0,34476.59657,0.439925335,,0.01986,0.89403,0.08388,0.0022,0
CM,5,1964,33818.0313,,3794.87263,23804.35988,202.37183,0,0,27801.60434,0.311989452,,0.09714,0.87428,0.02857,0,0
CM,6,1964,388415.0393,,111005.4758,777565.293,16359.91546,370.0039949,0,905300.6883,0.365516373,,0.21289,0.68521,0.10097,0.00091,0
CM,7,1964,351206.2392,,109898.3754,615212.385,36629.17592,1918.754135,0,763658.6904,0.455752606,,0.27588,0.65695,0.06577,0.00138,0
CM,8,1964,377381.2431,,41364.56035,552568.8225,23139.72385,1494.295361,0,618567.402,0.479648012,,0.17212,0.73415,0.09183,0.00187,0
CM,9,1964,89330.89326,,7079.954047,86655.69193,7892.263844,0,0,101627.9098,0.276232769,,0.16666,0.66666,0.16666,0,0
CM,10,1964,27432.62848,,31975.42954,30376.51003,1654.500701,0,0,64006.44027,0.560273269,,0.4643,0.4852,0.05049,0,0
CO,02E,1964,522704.9435,,253266.9998,4467.221048,0,0,0,257734.2208,0.278746275,,0.97333,0.02666,0,0,0
CO,02W,1964,97671.83603,,102007.552,0,0,0,0,102007.552,0.278746275,,1,0,0,0,0
CO,3,1964,79242.82903,,78908.76401,94810.89166,700.3695725,12.39011339,0,174432.4153,0.585655167,,0.59858,0.39909,0.00226,0.00006,0
CO,4,1964,379495.4694,,337542.9934,303872.6047,1307.028796,0,0,642722.6269,0.63,,0.75139,0.24624,0.00236,0,0
CO,6,1964,539993.5985,,289066.0377,88375.35831,1193.431167,0,0,378634.8272,0.479004708,,0.81662,0.17795,0.00542,0,0
CO,7,1964,68842.06434,,24275.85016,6066.862185,0,0,0,30342.71235,0.381862722,,0.91212,0.08787,0,0,0
CO,8,1964,139193.8216,,8835.224769,39103.04845,0,0,0,47938.27322,0.389936501,,0.74897,0.25102,0,0,0
CO,9,1964,69993.29264,,15800.28853,16567.67832,0,0,0,32367.96685,0.297431689,,0.79411,0.20588,0,0,0
CO,10,1964,7724.662346,,404.8622205,190.3143953,0,0,0,595.1766158,0.297431689,,0.77485,0.22514,0,0,0
PKe,1,1964,640373.0356,2959786.268,,0,,0,,2959786.268,0.264294238,1,0,0,0,0,0
PKe,02E,1964,202671.7168,1036305.874,,0,,0,,1036305.874,0.156682538,1,0,0,0,0,0
PKe,02W,1964,144282.7003,630996.6711,,0,,0,,630996.6711,0.009603128,1,0,0,0,0,0
PKe,3,1964,560873.4402,983441.4315,,0,,0,,983441.4315,0.335174382,1,0,0,0,0,0
PKe,4,1964,2626590.524,2114374.634,,0,,0,,2114374.634,0.439925335,1,0,0,0,0,0
PKe,5,1964,323503.1061,708843.525,,0,,0,,708843.525,0.311989452,1,0,0,0,0,0
PKe,6,1964,2036581.853,5286597.293,,0,,0,,5286597.293,0.440507769,1,0,0,0,0,0
PKe,7,1964,506752.9811,2121316.913,,0,,0,,2121316.913,0.578627945,1,0,0,0,0,0
PKe,8,1964,1162779.079,3555258.611,,0,,0,,3555258.611,0.710380881,1,0,0,0,0,0
PKe,9,1964,103978.0852,445008.6247,,0,,0,,445008.6247,0.668437318,1,0,0,0,0,0
PKe,10,1964,2337.917587,56149.58794,,0,,0,,56149.58794,0.963119627,1,0,0,0,0,0
SX,1,1964,54237.83562,,85.06166135,45451.28105,14570.74755,572.7536772,0,60679.84393,0.2,,0.00371,0.8513,0.13754,0.00743,0
SX,02E,1964,41407.28273,,1856.317578,65561.95707,35237.80625,0,0,102656.0809,0.2,,0.02721,0.61054,0.36224,0,0
SX,3,1964,,,,,,,,0,,,0.01153,0.28175,0.58584,0.12071,0.00015
SX,4,1964,957212,,31160.35143,808392.3352,756123.9016,17102.50266,0,1612779.091,0.546172861,,0.013,0.46597,0.51008,0.01092,0
SX,6,1964,140186.8237,,11929.36613,152868.2838,7779.058656,0,0,172576.7086,0.490906962,,0.05769,0.77564,0.16666,0,0
SX,7,1964,30323.72754,,2516.037767,35670.26845,7086.811113,1184.651275,66.78294804,46524.55155,0.497758014,,0.03831,0.64771,0.29789,0.01483,0.00123
SX,8,1964,94178.10592,,44393.43286,147052.446,41165.44861,2352.050289,0,234963.3778,0.765037645,,0.12787,0.60919,0.25,0.01293,0
