"year","month","lon","lat","id","sst"
1967,5,-134,50,7,8.5859546661377
1967,5,-132,50,8,9.09901332855225
1967,5,-130,50,9,9.69936847686768
1967,5,-128,50,10,10.3703422546387
1967,5,-126,50,11,11.1067457199097
1967,5,-124,50,12,11.5979738235474
1967,5,-134,52,13,8.68490886688232
1967,5,-132,52,14,9.14019870758057
1967,5,-130,52,15,9.63716983795166
1967,5,-128,52,16,10.1528940200806
1967,5,-126,52,17,NA
1967,5,-124,52,18,NA
1967,5,-134,54,19,8.68598651885986
1967,5,-132,54,20,9.03705406188965
1967,5,-130,54,21,9.44119644165039
1967,5,-128,54,22,NA
1967,5,-126,54,23,NA
1967,5,-124,54,24,NA
1967,5,-134,56,25,8.59520435333252
1967,5,-132,56,26,8.84765434265137
1967,5,-130,56,27,NA
1967,5,-128,56,28,NA
1967,5,-126,56,29,NA
1967,5,-124,56,30,NA
1967,6,-134,48,1,11.3461198806763
1967,6,-132,48,2,11.7343111038208
1967,6,-130,48,3,12.16015625
1967,6,-128,48,4,12.5830268859863
1967,6,-126,48,5,12.9400272369385
1967,6,-124,48,6,13.165867805481
1967,6,-134,50,7,11.122332572937
1967,6,-132,50,8,11.5152759552002
1967,6,-130,50,9,11.9034309387207
1967,6,-128,50,10,12.2881183624268
1967,6,-126,50,11,12.7260618209839
1967,6,-124,50,12,13.0406589508057
1967,6,-134,52,13,11.0091667175293
1967,6,-132,52,14,11.3631610870361
1967,6,-130,52,15,11.7238464355469
1967,6,-128,52,16,12.0489330291748
1967,6,-126,52,17,NA
1967,6,-124,52,18,NA
1967,6,-134,54,19,10.7488765716553
1967,6,-132,54,20,11.0441484451294
1967,6,-130,54,21,11.4196929931641
1967,6,-128,54,22,NA
1967,6,-126,54,23,NA
1967,6,-124,54,24,NA
1967,6,-134,56,25,10.4109163284302
1967,6,-132,56,26,10.6272811889648
1967,6,-130,56,27,NA
1967,6,-128,56,28,NA
1967,6,-126,56,29,NA
1967,6,-124,56,30,NA
1967,7,-134,48,1,13.947078704834
1967,7,-132,48,2,14.0899467468262
1967,7,-130,48,3,14.2370767593384
1967,7,-128,48,4,14.3644533157349
1967,7,-126,48,5,14.4017219543457
1967,7,-124,48,6,14.3768424987793
1967,7,-134,50,7,13.4240617752075
1967,7,-132,50,8,13.56911277771
1967,7,-130,50,9,13.6767024993896
1967,7,-128,50,10,13.7856540679932
1967,7,-126,50,11,13.9511957168579
1967,7,-124,50,12,14.0770177841187
1967,7,-134,52,13,12.9998912811279
1967,7,-132,52,14,13.1086368560791
1967,7,-130,52,15,13.2546653747559
1967,7,-128,52,16,13.4210758209229
1967,7,-126,52,17,NA
1967,7,-124,52,18,NA
1967,7,-134,54,19,12.5075483322144
1967,7,-132,54,20,12.5864658355713
1967,7,-130,54,21,12.8386554718018
1967,7,-128,54,22,NA
1967,7,-126,54,23,NA
1967,7,-124,54,24,NA
1967,7,-134,56,25,12.0484094619751
1967,7,-132,56,26,12.1011381149292
1967,7,-130,56,27,NA
1967,7,-128,56,28,NA
1967,7,-126,56,29,NA
1967,7,-124,56,30,NA
1968,4,-134,48,1,7.2400016784668
1968,4,-132,48,2,7.5064058303833
1968,4,-130,48,3,7.86573123931885
1968,4,-128,48,4,8.32274532318115
1968,4,-126,48,5,8.74155712127686
1968,4,-124,48,6,8.95521545410156
1968,4,-134,50,7,6.73584318161011
1968,4,-132,50,8,7.07240056991577
1968,4,-130,50,9,7.47659206390381
1968,4,-128,50,10,7.9422869682312
1968,4,-126,50,11,8.43425750732422
1968,4,-124,50,12,8.72986030578613
1968,4,-134,52,13,6.57033061981201
1968,4,-132,52,14,6.90224981307983
1968,4,-130,52,15,7.25583124160767
1968,4,-128,52,16,7.6647515296936
1968,4,-126,52,17,NA
1968,4,-124,52,18,NA
1968,4,-134,54,19,6.40883827209473
1968,4,-132,54,20,6.66666126251221
1968,4,-130,54,21,6.97989463806152
1968,4,-128,54,22,NA
1968,4,-126,54,23,NA
1968,4,-124,54,24,NA
1968,4,-134,56,25,6.24292945861816
1968,4,-132,56,26,6.44720458984375
1968,4,-130,56,27,NA
1968,4,-128,56,28,NA
1968,4,-126,56,29,NA
1968,4,-124,56,30,NA
1968,5,-134,48,1,9.24439907073975
1968,5,-132,48,2,9.35991764068604
1968,5,-130,48,3,9.52929019927979
1968,5,-128,48,4,9.86414432525635
1968,5,-126,48,5,10.3079795837402
1968,5,-124,48,6,10.6190958023071
1968,5,-134,50,7,8.63798427581787
1968,5,-132,50,8,8.87919807434082
1968,5,-130,50,9,9.16942501068115
1968,5,-128,50,10,9.56790733337402
1968,5,-126,50,11,10.0965633392334
1968,5,-124,50,12,10.4583215713501
1968,5,-134,52,13,8.35839366912842
1968,5,-132,52,14,8.6865873336792
1968,5,-130,52,15,9.0239372253418
1968,5,-128,52,16,9.36709690093994
1968,5,-126,52,17,NA
1968,5,-124,52,18,NA
1968,5,-134,54,19,8.10737323760986
1968,5,-132,54,20,8.43683624267578
1968,5,-130,54,21,8.78193950653076
1968,5,-128,54,22,NA
1968,5,-126,54,23,NA
1968,5,-124,54,24,NA
1968,5,-134,56,25,7.89073610305786
1968,5,-132,56,26,8.14285659790039
1968,5,-130,56,27,NA
1968,5,-128,56,28,NA
1968,5,-126,56,29,NA
1968,5,-124,56,30,NA
1968,6,-134,48,1,10.8763608932495
1968,6,-132,48,2,11.3683185577393
1968,6,-130,48,3,11.907995223999
1968,6,-128,48,4,12.4940881729126
1968,6,-126,48,5,13.0142230987549
1968,6,-124,48,6,13.3049306869507
1968,6,-134,50,7,10.6382303237915
1968,6,-132,50,8,11.1376037597656
1968,6,-130,50,9,11.6688003540039
1968,6,-128,50,10,12.2088871002197
1968,6,-126,50,11,12.7796010971069
1968,6,-124,50,12,13.1336307525635
1968,6,-134,52,13,10.7061672210693
1968,6,-132,52,14,11.1866750717163
1968,6,-130,52,15,11.6543922424316
1968,6,-128,52,16,12.0500144958496
1968,6,-126,52,17,NA
1968,6,-124,52,18,NA
1968,6,-134,54,19,10.6882810592651
1968,6,-132,54,20,11.0823440551758
1968,6,-130,54,21,11.486234664917
1968,6,-128,54,22,NA
1968,6,-126,54,23,NA
1968,6,-124,54,24,NA
1968,6,-134,56,25,10.6166591644287
1968,6,-132,56,26,10.8436002731323
1968,6,-130,56,27,NA
1968,6,-128,56,28,NA
1968,6,-126,56,29,NA
1968,6,-124,56,30,NA
1968,7,-134,48,1,13.5130996704102
1968,7,-132,48,2,13.769850730896
1968,7,-130,48,3,14.0214757919312
1968,7,-128,48,4,14.2906723022461
1968,7,-126,48,5,14.4760332107544
1968,7,-124,48,6,14.5341472625732
1968,7,-134,50,7,13.1592950820923
1968,7,-132,50,8,13.4256057739258
1968,7,-130,50,9,13.6549940109253
1968,7,-128,50,10,13.8773889541626
1968,7,-126,50,11,14.1416835784912
1968,7,-124,50,12,14.3257160186768
1968,7,-134,52,13,13.004976272583
1968,7,-132,52,14,13.268837928772
1968,7,-130,52,15,13.5113286972046
1968,7,-128,52,16,13.7060489654541
1968,7,-126,52,17,NA
1968,7,-124,52,18,NA
1968,7,-134,54,19,12.8003921508789
1968,7,-132,54,20,13.0092325210571
1968,7,-130,54,21,13.2934198379517
1968,7,-128,54,22,NA
1968,7,-126,54,23,NA
1968,7,-124,54,24,NA
1968,7,-134,56,25,12.6490287780762
1968,7,-132,56,26,12.7375516891479
1968,7,-130,56,27,NA
1968,7,-128,56,28,NA
1968,7,-126,56,29,NA
1968,7,-124,56,30,NA
1969,4,-134,48,1,6.83478689193726
1969,4,-132,48,2,7.02461385726929
1969,4,-130,48,3,7.32657289505005
1969,4,-128,48,4,7.82589721679688
1969,4,-126,48,5,8.35597515106201
1969,4,-124,48,6,8.65631103515625
1969,4,-134,50,7,6.25341415405273
1969,4,-132,50,8,6.57377195358276
1969,4,-130,50,9,6.99306678771973
1969,4,-128,50,10,7.50624561309814
1969,4,-126,50,11,8.05377006530762
1969,4,-124,50,12,8.37573051452637
1969,4,-134,52,13,5.99827337265015
1969,4,-132,52,14,6.35571098327637
1969,4,-130,52,15,6.74642276763916
1969,4,-128,52,16,7.18600940704346
1969,4,-126,52,17,NA
1969,4,-124,52,18,NA
1969,4,-134,54,19,5.79857540130615
1969,4,-132,54,20,6.09893655776978
1969,4,-130,54,21,6.44414043426514
1969,4,-128,54,22,NA
1969,4,-126,54,23,NA
1969,4,-124,54,24,NA
1969,4,-134,56,25,5.57139825820923
1969,4,-132,56,26,5.81678771972656
1969,4,-130,56,27,NA
1969,4,-128,56,28,NA
1969,4,-126,56,29,NA
1969,4,-124,56,30,NA
1969,5,-134,48,1,8.43800258636475
1969,5,-132,48,2,8.7725133895874
1969,5,-130,48,3,9.16856956481934
1969,5,-128,48,4,9.70676612854004
1969,5,-126,48,5,10.2744083404541
1969,5,-124,48,6,10.6438980102539
1969,5,-134,50,7,7.8433403968811
1969,5,-132,50,8,8.30776023864746
1969,5,-130,50,9,8.82224178314209
1969,5,-128,50,10,9.39664936065674
1969,5,-126,50,11,10.0289239883423
1969,5,-124,50,12,10.4279861450195
1969,5,-134,52,13,7.55216407775879
1969,5,-132,52,14,8.06973075866699
1969,5,-130,52,15,8.57733345031738
1969,5,-128,52,16,9.05978679656982
1969,5,-126,52,17,NA
1969,5,-124,52,18,NA
1969,5,-134,54,19,7.30641222000122
1969,5,-132,54,20,7.78386211395264
1969,5,-130,54,21,8.24832057952881
1969,5,-128,54,22,NA
1969,5,-126,54,23,NA
1969,5,-124,54,24,NA
1969,5,-134,56,25,7.04182052612305
1969,5,-132,56,26,7.41705703735352
1969,5,-130,56,27,NA
1969,5,-128,56,28,NA
1969,5,-126,56,29,NA
1969,5,-124,56,30,NA
1969,6,-134,48,1,11.4847011566162
1969,6,-132,48,2,11.9071922302246
1969,6,-130,48,3,12.2850685119629
1969,6,-128,48,4,12.7242393493652
1969,6,-126,48,5,13.1708145141602
1969,6,-124,48,6,13.4559726715088
1969,6,-134,50,7,10.9152431488037
1969,6,-132,50,8,11.442156791687
1969,6,-130,50,9,11.9139289855957
1969,6,-128,50,10,12.3747529983521
1969,6,-126,50,11,12.8896656036377
1969,6,-124,50,12,13.2233638763428
1969,6,-134,52,13,10.5626573562622
1969,6,-132,52,14,11.1460380554199
1969,6,-130,52,15,11.6596126556396
1969,6,-128,52,16,12.0717639923096
1969,6,-126,52,17,NA
1969,6,-124,52,18,NA
1969,6,-134,54,19,10.1808776855469
1969,6,-132,54,20,10.7600193023682
1969,6,-130,54,21,11.3067483901978
1969,6,-128,54,22,NA
1969,6,-126,54,23,NA
1969,6,-124,54,24,NA
1969,6,-134,56,25,9.78279209136963
1969,6,-132,56,26,10.2492084503174
1969,6,-130,56,27,NA
1969,6,-128,56,28,NA
1969,6,-126,56,29,NA
1969,6,-124,56,30,NA
1969,7,-134,48,1,13.2468633651733
1969,7,-132,48,2,13.5292892456055
1969,7,-130,48,3,13.8079319000244
1969,7,-128,48,4,14.0576820373535
1969,7,-126,48,5,14.1789865493774
1969,7,-124,48,6,14.1881732940674
1969,7,-134,50,7,12.7434034347534
1969,7,-132,50,8,13.077109336853
1969,7,-130,50,9,13.3404026031494
1969,7,-128,50,10,13.5534219741821
1969,7,-126,50,11,13.7914743423462
1969,7,-124,50,12,13.9418973922729
1969,7,-134,52,13,12.3627967834473
1969,7,-132,52,14,12.6809663772583
1969,7,-130,52,15,12.9718580245972
1969,7,-128,52,16,13.2155170440674
1969,7,-126,52,17,NA
1969,7,-124,52,18,NA
1969,7,-134,54,19,11.9490013122559
1969,7,-132,54,20,12.2337656021118
1969,7,-130,54,21,12.6137094497681
1969,7,-128,54,22,NA
1969,7,-126,54,23,NA
1969,7,-124,54,24,NA
1969,7,-134,56,25,11.577112197876
1969,7,-132,56,26,11.7869462966919
1969,7,-130,56,27,NA
1969,7,-128,56,28,NA
1969,7,-126,56,29,NA
1969,7,-124,56,30,NA
1970,4,-134,48,1,8.17530155181885
1970,4,-132,48,2,8.35037994384766
1970,4,-130,48,3,8.53742027282715
1970,4,-128,48,4,8.86503410339355
1970,4,-126,48,5,9.24331188201904
1970,4,-124,48,6,9.46084976196289
1970,4,-134,50,7,7.57690763473511
1970,4,-132,50,8,7.84777688980103
1970,4,-130,50,9,8.15715217590332
1970,4,-128,50,10,8.54033470153809
1970,4,-126,50,11,8.95927143096924
1970,4,-124,50,12,9.19451808929443
1970,4,-134,52,13,7.27879571914673
1970,4,-132,52,14,7.55018472671509
1970,4,-130,52,15,7.84417152404785
1970,4,-128,52,16,8.20872974395752
1970,4,-126,52,17,NA
1970,4,-124,52,18,NA
1970,4,-134,54,19,7.01937961578369
1970,4,-132,54,20,7.24459314346313
1970,4,-130,54,21,7.5206823348999
1970,4,-128,54,22,NA
1970,4,-126,54,23,NA
1970,4,-124,54,24,NA
1970,4,-134,56,25,6.72163724899292
1970,4,-132,56,26,6.93552923202515
1970,4,-130,56,27,NA
1970,4,-128,56,28,NA
1970,4,-126,56,29,NA
1970,4,-124,56,30,NA
1970,5,-134,48,1,8.97265911102295
1970,5,-132,48,2,9.23937129974365
1970,5,-130,48,3,9.5728120803833
1970,5,-128,48,4,10.1383533477783
1970,5,-126,48,5,10.8179330825806
1970,5,-124,48,6,11.2582607269287
1970,5,-134,50,7,8.55499935150146
1970,5,-132,50,8,8.94980335235596
1970,5,-130,50,9,9.40861797332764
1970,5,-128,50,10,9.99235820770264
1970,5,-126,50,11,10.6997528076172
1970,5,-124,50,12,11.1561737060547
1970,5,-134,52,13,8.43398189544678
1970,5,-132,52,14,8.86931133270264
1970,5,-130,52,15,9.31651973724365
1970,5,-128,52,16,9.78332042694092
1970,5,-126,52,17,NA
1970,5,-124,52,18,NA
1970,5,-134,54,19,8.35604763031006
1970,5,-132,54,20,8.76021385192871
1970,5,-130,54,21,9.15111637115479
1970,5,-128,54,22,NA
1970,5,-126,54,23,NA
1970,5,-124,54,24,NA
1970,5,-134,56,25,8.22335529327393
1970,5,-132,56,26,8.541184425354
1970,5,-130,56,27,NA
1970,5,-128,56,28,NA
1970,5,-126,56,29,NA
1970,5,-124,56,30,NA
1970,6,-134,48,1,11.0500459671021
1970,6,-132,48,2,11.2905693054199
1970,6,-130,48,3,11.5217571258545
1970,6,-128,48,4,11.8992710113525
1970,6,-126,48,5,12.3584623336792
1970,6,-124,48,6,12.6701927185059
1970,6,-134,50,7,10.5815572738647
1970,6,-132,50,8,10.9404745101929
1970,6,-130,50,9,11.2670383453369
1970,6,-128,50,10,11.6537504196167
1970,6,-126,50,11,12.1623220443726
1970,6,-124,50,12,12.5161714553833
1970,6,-134,52,13,10.3291311264038
1970,6,-132,52,14,10.7479600906372
1970,6,-130,52,15,11.1179838180542
1970,6,-128,52,16,11.4400482177734
1970,6,-126,52,17,NA
1970,6,-124,52,18,NA
1970,6,-134,54,19,10.0710182189941
1970,6,-132,54,20,10.5005989074707
1970,6,-130,54,21,10.8989973068237
1970,6,-128,54,22,NA
1970,6,-126,54,23,NA
1970,6,-124,54,24,NA
1970,6,-134,56,25,9.77143287658691
1970,6,-132,56,26,10.1227731704712
1970,6,-130,56,27,NA
1970,6,-128,56,28,NA
1970,6,-126,56,29,NA
1970,6,-124,56,30,NA
1970,7,-134,48,1,12.913914680481
1970,7,-132,48,2,13.1007843017578
1970,7,-130,48,3,13.2066659927368
1970,7,-128,48,4,13.2889080047607
1970,7,-126,48,5,13.2961282730103
1970,7,-124,48,6,13.2765140533447
1970,7,-134,50,7,12.1967821121216
1970,7,-132,50,8,12.4668006896973
1970,7,-130,50,9,12.614691734314
1970,7,-128,50,10,12.7214670181274
1970,7,-126,50,11,12.8711996078491
1970,7,-124,50,12,12.9902048110962
1970,7,-134,52,13,11.6954555511475
1970,7,-132,52,14,11.9817981719971
1970,7,-130,52,15,12.1952114105225
1970,7,-128,52,16,12.3633861541748
1970,7,-126,52,17,NA
1970,7,-124,52,18,NA
1970,7,-134,54,19,11.2532033920288
1970,7,-132,54,20,11.5518264770508
1970,7,-130,54,21,11.8766870498657
1970,7,-128,54,22,NA
1970,7,-126,54,23,NA
1970,7,-124,54,24,NA
1970,7,-134,56,25,10.8700857162476
1970,7,-132,56,26,11.1365184783936
1970,7,-130,56,27,NA
1970,7,-128,56,28,NA
1970,7,-126,56,29,NA
1970,7,-124,56,30,NA
1971,4,-134,48,1,6.93381023406982
1971,4,-132,48,2,7.18999767303467
1971,4,-130,48,3,7.53595733642578
1971,4,-128,48,4,8.01107501983643
1971,4,-126,48,5,8.47646999359131
1971,4,-124,48,6,8.7416934967041
1971,4,-134,50,7,6.35517597198486
1971,4,-132,50,8,6.70188093185425
1971,4,-130,50,9,7.11468315124512
1971,4,-128,50,10,7.59545087814331
1971,4,-126,50,11,8.10817337036133
1971,4,-124,50,12,8.41836643218994
1971,4,-134,52,13,6.08009195327759
1971,4,-132,52,14,6.41245031356812
1971,4,-130,52,15,6.76746082305908
1971,4,-128,52,16,7.19112110137939
1971,4,-126,52,17,NA
1971,4,-124,52,18,NA
1971,4,-134,54,19,5.83946084976196
1971,4,-132,54,20,6.10503578186035
1971,4,-130,54,21,6.41891098022461
1971,4,-128,54,22,NA
1971,4,-126,54,23,NA
1971,4,-124,54,24,NA
1971,4,-134,56,25,5.5634069442749
1971,4,-132,56,26,5.80356121063232
1971,4,-130,56,27,NA
1971,4,-128,56,28,NA
1971,4,-126,56,29,NA
1971,4,-124,56,30,NA
1971,5,-134,48,1,8.11189556121826
1971,5,-132,48,2,8.35555171966553
1971,5,-130,48,3,8.67103672027588
1971,5,-128,48,4,9.17693042755127
1971,5,-126,48,5,9.77425193786621
1971,5,-124,48,6,10.1726312637329
1971,5,-134,50,7,7.58363914489746
1971,5,-132,50,8,7.96588277816772
1971,5,-130,50,9,8.39360427856445
1971,5,-128,50,10,8.91872024536133
1971,5,-126,50,11,9.56561279296875
1971,5,-124,50,12,9.99531364440918
1971,5,-134,52,13,7.29569959640503
1971,5,-132,52,14,7.75633859634399
1971,5,-130,52,15,8.20636749267578
1971,5,-128,52,16,8.63922882080078
1971,5,-126,52,17,NA
1971,5,-124,52,18,NA
1971,5,-134,54,19,7.03168296813965
1971,5,-132,54,20,7.48644638061523
1971,5,-130,54,21,7.92630004882812
1971,5,-128,54,22,NA
1971,5,-126,54,23,NA
1971,5,-124,54,24,NA
1971,5,-134,56,25,6.75642538070679
1971,5,-132,56,26,7.12656593322754
1971,5,-130,56,27,NA
1971,5,-128,56,28,NA
1971,5,-126,56,29,NA
1971,5,-124,56,30,NA
1971,6,-134,48,1,10.3479862213135
1971,6,-132,48,2,10.6426868438721
1971,6,-130,48,3,10.899130821228
1971,6,-128,48,4,11.2554893493652
1971,6,-126,48,5,11.6674470901489
1971,6,-124,48,6,11.9474067687988
1971,6,-134,50,7,9.70812797546387
1971,6,-132,50,8,10.1476383209229
1971,6,-130,50,9,10.5074234008789
1971,6,-128,50,10,10.8912954330444
1971,6,-126,50,11,11.3961811065674
1971,6,-124,50,12,11.7534790039062
1971,6,-134,52,13,9.30225372314453
1971,6,-132,52,14,9.85893058776855
1971,6,-130,52,15,10.3060178756714
1971,6,-128,52,16,10.6428852081299
1971,6,-126,52,17,NA
1971,6,-124,52,18,NA
1971,6,-134,54,19,8.96018695831299
1971,6,-132,54,20,9.54976940155029
1971,6,-130,54,21,10.0606956481934
1971,6,-128,54,22,NA
1971,6,-126,54,23,NA
1971,6,-124,54,24,NA
1971,6,-134,56,25,8.6459264755249
1971,6,-132,56,26,9.12821578979492
1971,6,-130,56,27,NA
1971,6,-128,56,28,NA
1971,6,-126,56,29,NA
1971,6,-124,56,30,NA
1971,7,-134,48,1,12.3510360717773
1971,7,-132,48,2,12.603123664856
1971,7,-130,48,3,12.8824119567871
1971,7,-128,48,4,13.2103004455566
1971,7,-126,48,5,13.4673595428467
1971,7,-124,48,6,13.5850467681885
1971,7,-134,50,7,11.7955074310303
1971,7,-132,50,8,12.1202764511108
1971,7,-130,50,9,12.3951826095581
1971,7,-128,50,10,12.6690807342529
1971,7,-126,50,11,13.0173625946045
1971,7,-124,50,12,13.2705116271973
1971,7,-134,52,13,11.4235210418701
1971,7,-132,52,14,11.7758865356445
1971,7,-130,52,15,12.0840826034546
1971,7,-128,52,16,12.3461580276489
1971,7,-126,52,17,NA
1971,7,-124,52,18,NA
1971,7,-134,54,19,11.1047430038452
1971,7,-132,54,20,11.4480504989624
1971,7,-130,54,21,11.8321647644043
1971,7,-128,54,22,NA
1971,7,-126,54,23,NA
1971,7,-124,54,24,NA
1971,7,-134,56,25,10.8523597717285
1971,7,-132,56,26,11.1200494766235
1971,7,-130,56,27,NA
1971,7,-128,56,28,NA
1971,7,-126,56,29,NA
1971,7,-124,56,30,NA
1972,4,-134,48,1,7.31178760528564
1972,4,-132,48,2,7.56203126907349
1972,4,-130,48,3,7.87060260772705
1972,4,-128,48,4,8.29941749572754
1972,4,-126,48,5,8.73446273803711
1972,4,-124,48,6,8.98264312744141
1972,4,-134,50,7,6.74078989028931
1972,4,-132,50,8,7.09143733978271
1972,4,-130,50,9,7.46742725372314
1972,4,-128,50,10,7.91914844512939
1972,4,-126,50,11,8.44488143920898
1972,4,-124,50,12,8.79240131378174
1972,4,-134,52,13,6.44486808776855
1972,4,-132,52,14,6.82556390762329
1972,4,-130,52,15,7.19037580490112
1972,4,-128,52,16,7.61309337615967
1972,4,-126,52,17,NA
1972,4,-124,52,18,NA
1972,4,-134,54,19,6.17860221862793
1972,4,-132,54,20,6.51732730865479
1972,4,-130,54,21,6.87079238891602
1972,4,-128,54,22,NA
1972,4,-126,54,23,NA
1972,4,-124,54,24,NA
1972,4,-134,56,25,5.90868997573853
1972,4,-132,56,26,6.22169065475464
1972,4,-130,56,27,NA
1972,4,-128,56,28,NA
1972,4,-126,56,29,NA
1972,4,-124,56,30,NA
1972,5,-134,48,1,9.16312122344971
1972,5,-132,48,2,9.42094707489014
1972,5,-130,48,3,9.67374992370605
1972,5,-128,48,4,10.0023574829102
1972,5,-126,48,5,10.3741092681885
1972,5,-124,48,6,10.645191192627
1972,5,-134,50,7,8.40639972686768
1972,5,-132,50,8,8.76459121704102
1972,5,-130,50,9,9.11688423156738
1972,5,-128,50,10,9.53767395019531
1972,5,-126,50,11,10.0731201171875
1972,5,-124,50,12,10.447678565979
1972,5,-134,52,13,7.93656730651855
1972,5,-132,52,14,8.36220073699951
1972,5,-130,52,15,8.76697254180908
1972,5,-128,52,16,9.1808614730835
1972,5,-126,52,17,NA
1972,5,-124,52,18,NA
1972,5,-134,54,19,7.53030490875244
1972,5,-132,54,20,7.96700000762939
1972,5,-130,54,21,8.40085697174072
1972,5,-128,54,22,NA
1972,5,-126,54,23,NA
1972,5,-124,54,24,NA
1972,5,-134,56,25,7.17084884643555
1972,5,-132,56,26,7.55778551101685
1972,5,-130,56,27,NA
1972,5,-128,56,28,NA
1972,5,-126,56,29,NA
1972,5,-124,56,30,NA
1972,6,-134,48,1,11.112681388855
1972,6,-132,48,2,11.4605655670166
1972,6,-130,48,3,11.7565612792969
1972,6,-128,48,4,12.1012058258057
1972,6,-126,48,5,12.4967136383057
1972,6,-124,48,6,12.7970457077026
1972,6,-134,50,7,10.4504108428955
1972,6,-132,50,8,10.8820514678955
1972,6,-130,50,9,11.2579317092896
1972,6,-128,50,10,11.6541051864624
1972,6,-126,50,11,12.1689414978027
1972,6,-124,50,12,12.5628089904785
1972,6,-134,52,13,10.0700178146362
1972,6,-132,52,14,10.5846500396729
1972,6,-130,52,15,11.0314836502075
1972,6,-128,52,16,11.4036512374878
1972,6,-126,52,17,NA
1972,6,-124,52,18,NA
1972,6,-134,54,19,9.68551063537598
1972,6,-132,54,20,10.2430572509766
1972,6,-130,54,21,10.7675342559814
1972,6,-128,54,22,NA
1972,6,-126,54,23,NA
1972,6,-124,54,24,NA
1972,6,-134,56,25,9.28949451446533
1972,6,-132,56,26,9.77833366394043
1972,6,-130,56,27,NA
1972,6,-128,56,28,NA
1972,6,-126,56,29,NA
1972,6,-124,56,30,NA
1972,7,-134,48,1,13.7543201446533
1972,7,-132,48,2,13.8687477111816
1972,7,-130,48,3,13.9832649230957
1972,7,-128,48,4,14.1518650054932
1972,7,-126,48,5,14.3172826766968
1972,7,-124,48,6,14.4094676971436
1972,7,-134,50,7,13.1355476379395
1972,7,-132,50,8,13.3273477554321
1972,7,-130,50,9,13.4600791931152
1972,7,-128,50,10,13.6166486740112
1972,7,-126,50,11,13.9006748199463
1972,7,-124,50,12,14.1462659835815
1972,7,-134,52,13,12.6696319580078
1972,7,-132,52,14,12.9139537811279
1972,7,-130,52,15,13.1204595565796
1972,7,-128,52,16,13.309380531311
1972,7,-126,52,17,NA
1972,7,-124,52,18,NA
1972,7,-134,54,19,12.2130041122437
1972,7,-132,54,20,12.4797105789185
1972,7,-130,54,21,12.8028411865234
1972,7,-128,54,22,NA
1972,7,-126,54,23,NA
1972,7,-124,54,24,NA
1972,7,-134,56,25,11.8464088439941
1972,7,-132,56,26,12.068528175354
1972,7,-130,56,27,NA
1972,7,-128,56,28,NA
1972,7,-126,56,29,NA
1972,7,-124,56,30,NA
1973,4,-134,48,1,8.25320529937744
1973,4,-132,48,2,8.4284200668335
1973,4,-130,48,3,8.62975311279297
1973,4,-128,48,4,8.98523139953613
1973,4,-126,48,5,9.41530513763428
1973,4,-124,48,6,9.67534828186035
1973,4,-134,50,7,7.45224571228027
1973,4,-132,50,8,7.75661516189575
1973,4,-130,50,9,8.1159725189209
1973,4,-128,50,10,8.57947635650635
1973,4,-126,50,11,9.12504100799561
1973,4,-124,50,12,9.46954727172852
1973,4,-134,52,13,6.98761940002441
1973,4,-132,52,14,7.3392128944397
1973,4,-130,52,15,7.72749423980713
1973,4,-128,52,16,8.20270347595215
1973,4,-126,52,17,NA
1973,4,-124,52,18,NA
1973,4,-134,54,19,6.59486484527588
1973,4,-132,54,20,6.92250299453735
1973,4,-130,54,21,7.31216049194336
1973,4,-128,54,22,NA
1973,4,-126,54,23,NA
1973,4,-124,54,24,NA
1973,4,-134,56,25,6.24017810821533
1973,4,-132,56,26,6.54295301437378
1973,4,-130,56,27,NA
1973,4,-128,56,28,NA
1973,4,-126,56,29,NA
1973,4,-124,56,30,NA
1973,5,-134,48,1,9.19965744018555
1973,5,-132,48,2,9.65736675262451
1973,5,-130,48,3,10.1763830184937
1973,5,-128,48,4,10.7392683029175
1973,5,-126,48,5,11.234935760498
1973,5,-124,48,6,11.5291728973389
1973,5,-134,50,7,8.51093769073486
1973,5,-132,50,8,9.03909873962402
1973,5,-130,50,9,9.63958263397217
1973,5,-128,50,10,10.2835130691528
1973,5,-126,50,11,10.956485748291
1973,5,-124,50,12,11.3645219802856
1973,5,-134,52,13,8.1403751373291
1973,5,-132,52,14,8.67427349090576
1973,5,-130,52,15,9.24881076812744
1973,5,-128,52,16,9.83895206451416
1973,5,-126,52,17,NA
1973,5,-124,52,18,NA
1973,5,-134,54,19,7.80786657333374
1973,5,-132,54,20,8.27988243103027
1973,5,-130,54,21,8.79403114318848
1973,5,-128,54,22,NA
1973,5,-126,54,23,NA
1973,5,-124,54,24,NA
1973,5,-134,56,25,7.49417781829834
1973,5,-132,56,26,7.86273145675659
1973,5,-130,56,27,NA
1973,5,-128,56,28,NA
1973,5,-126,56,29,NA
1973,5,-124,56,30,NA
1973,6,-134,48,1,10.5776948928833
1973,6,-132,48,2,10.9934501647949
1973,6,-130,48,3,11.423134803772
1973,6,-128,48,4,11.9320116043091
1973,6,-126,48,5,12.4268093109131
1973,6,-124,48,6,12.7288427352905
1973,6,-134,50,7,10.0545034408569
1973,6,-132,50,8,10.5832195281982
1973,6,-130,50,9,11.1144857406616
1973,6,-128,50,10,11.6597328186035
1973,6,-126,50,11,12.2600603103638
1973,6,-124,50,12,12.6568660736084
