Species,River,River_GFE_ID,GFE_ID,WATERSHED_CDE,DFO,CU,BroodYear,area_km2,ln_area_km2,ln_area_km2_std,Spawners,logS,Recruits,Returns,recruitPerSpawner,ln_RS,ECA_age_proxy,ECA_age_proxy_forested_only,ECA_age_proxy_forested_only_std,disturbedarea_m2_3005,disturbedarea_m2_cs,disturbedarea_prct_cs,lake_cover_pct,var_eaubc_KFACTOR,var_eaubc_MELTONS_R,vri_bec_zone,npgo,portion_reporting_vri_cover1_missing,hatchery_enhancement,year_of_enhacement,forested_area_m2,disturbedarea_m2_total,permament_dist_m2,CU_NAME,Y_LAT,X_LONG,lighthouse_location,distance,lighthouse_temp_year,spring_lighthouse_temperature
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1958,22.238666873160998,3.1018325248321905,-0.4381310943169886,200,5.298317366548036,84251.2430031208,565.888867037719,421.256215015604,6.043241235303977,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-0.2478144025276179,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,NA,NA
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1960,22.238666873160998,3.1018325248321905,-0.4381310943169886,35000,10.46310334047155,3862.4434239909,84251.2430031208,0.11035552639974,-2.204048066883272,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,1.305647553806057,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1961,10.567499999999999
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1966,22.238666873160998,3.1018325248321905,-0.4381310943169886,20000,9.903487552536127,44175.2660276487,50382.7725339444,2.208763301382435,0.7924327667649026,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-0.6577500146436522,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1967,10.2475
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1968,22.238666873160998,3.1018325248321905,-0.4381310943169886,15000,9.615805480084347,18951.4406906691,44175.2660276487,1.26342937937794,0.23382975342923212,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-1.101328705252191,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1969,10.1975
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1970,22.238666873160998,3.1018325248321905,-0.4381310943169886,7500,8.922658299524402,31998.9498043133,18951.4406906691,4.2665266405751066,1.45080006310371,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,0.10583709685440364,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1971,9.4825
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1972,22.238666873160998,3.1018325248321905,-0.4381310943169886,13000,9.472704636443673,11954.4394317089,31998.9498043133,0.9195722639776077,-0.08384664751185054,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-0.27628255874164626,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1973,10.01
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1974,22.238666873160998,3.1018325248321905,-0.4381310943169886,5000,8.517193191416238,37673.4839447893,11954.4394317089,7.53469678895786,2.0195185909181452,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,0.7670793068607668,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1975,9.18
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1976,22.238666873160998,3.1018325248321905,-0.4381310943169886,20000,9.903487552536127,39332.1631542809,37673.4839447893,1.9666081577140448,0.6763103114861222,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,1.5256987556463772,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1977,10.54
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1978,22.238666873160998,3.1018325248321905,-0.4381310943169886,20000,9.903487552536127,21628.7113423283,39332.1631542809,1.081435567116415,0.07828938730507648,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-0.536063578476532,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1979,10.04
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1980,22.238666873160998,3.1018325248321905,-0.4381310943169886,13000,9.472704636443673,3292.86253368707,21628.7113423283,0.25329711797592847,-1.3731920999471383,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-0.4898159058731036,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1981,11.07
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1982,22.238666873160998,3.1018325248321905,-0.4381310943169886,2500,7.824046010856292,17699.9883742051,3292.86253368707,7.079995349682039,1.957273250880842,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,0.3487457019352083,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1983,11.795
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1984,22.238666873160998,3.1018325248321905,-0.4381310943169886,12000,9.392661928770137,32284.0546503642,17699.9883742051,2.69033788753035,0.9896667944729716,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,0.22389978180384176,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1985,9.675
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1986,22.238666873160998,3.1018325248321905,-0.4381310943169886,17000,9.740968623038354,17771.6748266719,32284.0546503642,1.045392636863053,0.044392543903841765,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,0.35083888425625054,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1987,10.5275
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1988,22.238666873160998,3.1018325248321905,-0.4381310943169886,8000,8.987196820661973,28421.1165940498,17771.6748266719,3.552639574256225,1.267690869240893,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,0.9088616947249768,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1989,10.0225
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1990,22.238666873160998,3.1018325248321905,-0.4381310943169886,15000,9.615805480084347,16108.9889516875,28421.1165940498,1.0739325967791666,0.07132723506618603,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-0.7465986809558784,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1991,9.6075
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1992,22.238666873160998,3.1018325248321905,-0.4381310943169886,9000,9.104979856318357,876.47828016779,16108.9889516875,0.09738647557419888,-2.3290679324491665,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-1.96334873075373,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1993,10.504999999999999
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1994,22.238666873160998,3.1018325248321905,-0.4381310943169886,580,6.363028103540465,4293.96960143176,876.47828016779,7.403395864537517,2.001938795560618,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-1.1559751129500355,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1995,9.9475
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1996,22.238666873160998,3.1018325248321905,-0.4381310943169886,3700,8.216088098632316,2360.00915121869,4293.96960143176,0.6378403111401865,-0.44966732298513995,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-1.0608301113515104,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1997,11.325
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1998,22.238666873160998,3.1018325248321905,-0.4381310943169886,2000,7.600902459542082,10158.3591575377,2360.00915121869,5.07917957876885,1.6251497483054698,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,1.489336450345613,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,1999,9.387500000000001
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,2000,22.238666873160998,3.1018325248321905,-0.4381310943169886,9000,9.104979856318357,4283.6558564859,10158.3591575377,0.47596176183176664,-0.7424177602637325,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,2.4856980848539685,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,2001,9.92
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,2002,22.238666873160998,3.1018325248321905,-0.4381310943169886,3600,8.1886891244442,3546.37985302267,4283.6558564859,0.9851055147285195,-0.015006521995355463,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,1.7145809920559392,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,2003,10.64
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,2004,22.238666873160998,3.1018325248321905,-0.4381310943169886,3000,8.006367567650246,1194.57777455797,3546.37985302267,0.39819259151932335,-0.9208194924489639,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-1.2719891559605483,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,2005,11.205
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,2006,22.238666873160998,3.1018325248321905,-0.4381310943169886,1100,7.003065458786462,1417.16070035167,1194.57777455797,1.288327909410609,0.25334518333183825,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,-0.24525697973177216,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,2007,10.24
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,2008,22.238666873160998,3.1018325248321905,-0.4381310943169886,1370,7.222566018822171,923.080738902816,1417.16070035167,0.6737815612429314,-0.39484931371073007,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,0.6154326645312606,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,2009,9.612499999999999
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,2010,22.238666873160998,3.1018325248321905,-0.4381310943169886,890,6.7912214627261855,3166.84026722018,923.080738902816,3.5582474912586295,1.2692681459191337,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,0.7195691368513972,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,2011,10.5325
PKE,KISKOSH CREEK,KISKOSH CREEK_1087,1087,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,2012,22.238666873160998,3.1018325248321905,-0.4381310943169886,3000,8.006367567650246,7015.13875116663,3166.84026722018,2.33837958372221,0.8494582039019174,0,0,-0.6082199344895994,0,122957.268759056,1.818296323191893,0.084,0.22438,0.216876,CWH,1.053786555074993,0,FALSE,FALSE,6762223.91206363,122957.268759056,0,HECATE LOWLANDS,53.57668235,-129.3492324,Bonilla_Island,85.61056099662166,2013,10.34
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1956,18.91353261978142,2.939877677480211,-0.5435264604973207,750,6.620073206530356,2122.08325139145,1490.74101649102,2.8294443351886,1.0400803443864621,0.007,0.0081,-0.5180022133335389,0,256904.6052974864,2.133076293724552,0.148,-2.57622,0.168802,CWH,-1.2042685955345862,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,NA,NA
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1958,18.91353261978142,2.939877677480211,-0.5435264604973207,750,6.620073206530356,962.871348607095,2122.08325139145,1.28382846480946,0.24984660195808894,0.0063,0.0069,-0.5313678016529552,0,256904.6052974864,2.133076293724552,0.148,-2.57622,0.168802,CWH,-0.2478144025276179,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,NA,NA
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1960,18.91353261978142,2.939877677480211,-0.5435264604973207,400,5.991464547107982,19312.2171199545,962.871348607095,48.280542799886256,3.877028638914397,0.0063,0.0069,-0.5313678016529552,0,256904.6052974864,2.133076293724552,0.148,-2.57622,0.168802,CWH,1.305647553806057,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1961,10.567499999999999
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1962,18.91353261978142,2.939877677480211,-0.5435264604973207,7500,8.922658299524402,3867.74543587667,19312.2171199545,0.5156993914502227,-0.6622312579720269,0.0123,0.0091,-0.5068642230673586,25540.5912026244,282445.1965001108,2.345139559616349,0.148,-2.57622,0.168802,CWH,-0.35564870797684905,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1963,10.265
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1964,18.91353261978142,2.939877677480211,-0.5435264604973207,1500,7.313220387090301,8816.98519344027,3867.74543587667,5.87799012896018,1.7712148886758496,0.0107,0.0066,-0.5347091987328093,0,282445.1965001108,2.345139559616349,0.148,-2.57622,0.168802,CWH,-0.6714991486347867,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1965,9.530000000000001
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1966,18.91353261978142,2.939877677480211,-0.5435264604973207,3500,8.160518247477505,10307.562073118,8816.98519344027,2.9450177351765716,1.0801148392166808,0.0107,0.0066,-0.5347091987328093,0,282445.1965001108,2.345139559616349,0.148,-2.57622,0.168802,CWH,-0.6577500146436522,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1967,10.2475
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1968,18.91353261978142,2.939877677480211,-0.5435264604973207,3500,8.160518247477505,3790.28813813383,10307.562073118,1.0829394680382372,0.0796790736019764,0.0201,0.0214,-0.3698669427933404,0,463885.8641463668,3.851639555697077,0.148,-2.57622,0.168802,CWH,-1.101328705252191,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1969,10.1975
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1970,18.91353261978142,2.939877677480211,-0.5435264604973207,1500,7.313220387090301,984.583070901946,3790.28813813383,0.6563887139346307,-0.42100211379788316,0.0201,0.0214,-0.3698669427933404,0,463885.8641463668,3.851639555697077,0.148,-2.57622,0.168802,CWH,0.10583709685440364,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1971,9.4825
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1972,18.91353261978142,2.939877677480211,-0.5435264604973207,400,5.991464547107982,2151.7990977076,984.583070901946,5.379497744269,1.6825950137319137,0.0259,0.026,-0.31863218756891093,55879.9452459323,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,-0.27628255874164626,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1973,10.01
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1974,18.91353261978142,2.939877677480211,-0.5435264604973207,900,6.802394763324311,6592.85969033813,2151.7990977076,7.325399655931256,1.9913477139514493,0.0229,0.0255,-0.3242011827020011,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,0.7670793068607668,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1975,9.18
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1976,18.91353261978142,2.939877677480211,-0.5435264604973207,3500,8.160518247477505,2949.91223657107,6592.85969033813,0.8428320675917343,-0.1709875489010804,0.0229,0.0255,-0.3242011827020011,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,1.5256987556463772,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1977,10.54
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1978,18.91353261978142,2.939877677480211,-0.5435264604973207,1500,7.313220387090301,16637.4702633295,2949.91223657107,11.091646842219665,2.4061922882834144,0.0205,0.0217,-0.3665255457134864,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,-0.536063578476532,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1979,10.04
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1980,18.91353261978142,2.939877677480211,-0.5435264604973207,10000,9.210340371976184,5268.58005389931,16637.4702633295,0.526858005389931,-0.640824206233912,0.0205,0.0217,-0.3665255457134864,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,-0.4898159058731036,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1981,11.07
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1982,18.91353261978142,2.939877677480211,-0.5435264604973207,4000,8.294049640102028,5162.49660914316,5268.58005389931,1.29062415228579,0.2551259403424753,0.0205,0.0217,-0.3665255457134864,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,0.3487457019352083,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1983,11.795
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1984,18.91353261978142,2.939877677480211,-0.5435264604973207,3500,8.160518247477505,13293.434267797,5162.49660914316,3.7981240765134285,1.3345072807646994,0.0151,0.0186,-0.40105331553864537,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,0.22389978180384176,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1985,9.675
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1986,18.91353261978142,2.939877677480211,-0.5435264604973207,7000,8.85366542803745,5409.25352536825,13293.434267797,0.7727505036240357,-0.2577990462405401,0.0151,0.0186,-0.40105331553864537,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,0.35083888425625054,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1987,10.5275
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1988,18.91353261978142,2.939877677480211,-0.5435264604973207,2435,7.79770203551669,5684.22331880995,5409.25352536825,2.3343832931457698,0.8477477419520737,0.0103,0.0111,-0.4845882425349978,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,0.9088616947249768,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1989,10.0225
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1990,18.91353261978142,2.939877677480211,-0.5435264604973207,3000,8.006367567650246,6264.60681454515,5684.22331880995,2.08820227151505,0.7363035386594368,0.0103,0.0111,-0.4845882425349978,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,-0.7465986809558784,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1991,9.6075
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1996,18.91353261978142,2.939877677480211,-0.5435264604973207,2300,7.7406644019172415,767.002974146073,2669.22434683596,0.3334795539765535,-1.0981737229224664,0.0073,0.0085,-0.5135470172270666,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,-1.0608301113515104,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1997,11.325
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,1998,18.91353261978142,2.939877677480211,-0.5435264604973207,650,6.476972362889683,677.22394383585,767.002974146073,1.0418829905166924,0.04102964385566428,0.0073,0.0085,-0.5135470172270666,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,1.489336450345613,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,1999,9.387500000000001
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,2000,18.91353261978142,2.939877677480211,-0.5435264604973207,600,6.396929655216146,951.923523663533,677.22394383585,1.5865392061058885,0.4615550440622033,0.0073,0.0085,-0.5135470172270666,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,2.4856980848539685,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,2001,9.92
PKE,GABION RIVER,GABION RIVER_1090,1090,910-728100-00000-00000-0000-0000-000-000-000-000-000-000,6,PKE-5,2002,18.91353261978142,2.939877677480211,-0.5435264604973207,800,6.684611727667927,472.85064706969,951.923523663533,0.5910633088371126,-0.5258321457613446,0.0073,0.0085,-0.5135470172270666,0,519765.8093922991,4.315610165958031,0.148,-2.57622,0.168802,CWH,1.7145809920559392,0,FALSE,FALSE,12043854.5050307,519765.8093922991,36798.9915875676,HECATE LOWLANDS,53.4259597,-129.2527274,Bonilla_Island,91.94625259494632,2003,10.64
