Species,River,River_GFE_ID,GFE_ID,WATERSHED_CDE,DFO,CU,BroodYear,area_km2,ln_area_km2,ln_area_km2_std,Spawners,logS,Recruits,Returns,recruitPerSpawner,ln_RS,ECA_age_proxy,ECA_age_proxy_forested_only,ECA_age_proxy_forested_only_std,disturbedarea_m2_3005,disturbedarea_m2_cs,disturbedarea_prct_cs,lake_cover_pct,var_eaubc_KFACTOR,var_eaubc_MELTONS_R,vri_bec_zone,npgo,portion_reporting_vri_cover1_missing,hatchery_enhancement,year_of_enhacement,forested_area_m2,disturbedarea_m2_total,permament_dist_m2,CU_NAME,SITE_NAME,Y_LAT,X_LONG,distance,sst_cobe_lat,sst_cobe_lon,sst_cobe_year,spring_sst
PKO,KSI X'ANMAS,KSI X'ANMAS_1756,1756,910-896600-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2005,321.1348591728105,5.771861156937142,1.1067338510717606,275000,12.524526376648708,184909.668290626,395347.180027596,0.6723987937840945,-0.3969036713456352,0.005,0.0113,-0.4900121580201457,0,7181501.81647396,5.115208093148706,0.01,0.22757,0.123045,CWH,-0.8145696192436794,2.233432858233414e-4,FALSE,FALSE,140395105.843159,7181501.81647396,0,NASS-PORTLAND-OBSERVATORY,KSI X'ANMAS,54.77545779,-130.1500586,38.017182499916096,54.5,-130.5,2006,9.890000581741333
PKO,KSI X'ANMAS,KSI X'ANMAS_1756,1756,910-896600-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2007,321.1348591728105,5.771861156937142,1.1067338510717606,115000,11.652687407345388,214011.582645704,184909.668290626,1.860970283875687,0.6210980097065584,0.0048,0.011,-0.4937121166450122,0,7181501.81647396,5.115208093148706,0.01,0.22757,0.123045,CWH,0.8768892458318005,2.233432858233414e-4,FALSE,FALSE,140395105.843159,7181501.81647396,0,NASS-PORTLAND-OBSERVATORY,KSI X'ANMAS,54.77545779,-130.1500586,38.017182499916096,54.5,-130.5,2008,9.36275041103363
PKO,KSI X'ANMAS,KSI X'ANMAS_1756,1756,910-896600-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2009,321.1348591728105,5.771861156937142,1.1067338510717606,168000,12.031719258385396,27750.5743751888,214011.582645704,0.16518199032850475,-1.8007074412200186,0.0048,0.011,-0.4937121166450122,0,7181501.81647396,5.115208093148706,0.01,0.22757,0.123045,CWH,1.604652193542091,2.233432858233414e-4,FALSE,FALSE,140395105.843159,7181501.81647396,0,NASS-PORTLAND-OBSERVATORY,KSI X'ANMAS,54.77545779,-130.1500586,38.017182499916096,54.5,-130.5,2010,9.953250288963318
PKO,KSI X'ANMAS,KSI X'ANMAS_1756,1756,910-896600-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2011,321.1348591728105,5.771861156937142,1.1067338510717606,23500,10.06475570013225,163619.370426041,27750.5743751888,6.962526401108127,1.9405423971468418,0.0046,0.0104,-0.5011120338947455,0,7181501.81647396,5.115208093148706,0.01,0.22757,0.123045,CWH,0.7408851700104637,2.233432858233414e-4,FALSE,FALSE,140395105.843159,7181501.81647396,0,NASS-PORTLAND-OBSERVATORY,KSI X'ANMAS,54.77545779,-130.1500586,38.017182499916096,54.5,-130.5,2012,9.654250502586365
PKO,KSI X'ANMAS,KSI X'ANMAS_1756,1756,910-896600-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2013,321.1348591728105,5.771861156937142,1.1067338510717606,130000,11.77528972943772,104106.261448452,163619.370426041,0.8008173957573231,-0.22212232824338635,0.0021,0.0048,-0.5701779282255884,0,7181501.81647396,5.115208093148706,0.01,0.22757,0.123045,CWH,-0.5528640906240193,2.233432858233414e-4,FALSE,FALSE,140395105.843159,7181501.81647396,0,NASS-PORTLAND-OBSERVATORY,KSI X'ANMAS,54.77545779,-130.1500586,38.017182499916096,54.5,-130.5,2014,10.539750576019287
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1955,171.7980751329315,5.146319805371739,0.701097015915343,75,4.31748811353631,52.7318349322294,133.779369925103,0.7030911324297253,-0.3522687619604868,0.0073,0.015,-0.4443793349801244,0,6735210.427815231,10.03731437959621,0.005,0.20171,0.244612,CWH,-0.07106879047729574,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1956,9.825250506401062
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1957,171.7980751329315,5.146319805371739,0.701097015915343,25,3.2188758248682006,2636.11244568209,52.7318349322294,105.4444978272836,4.658184727538651,0.0073,0.015,-0.4443793349801244,0,6735210.427815231,10.03731437959621,0.005,0.20171,0.244612,CWH,-0.3276691034772351,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1958,10.789750695228577
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1965,171.7980751329315,5.146319805371739,0.701097015915343,1500,7.313220387090301,6859.73999390306,2708.32252562183,4.573159995935374,1.5202044311479372,0.0037,0.0064,-0.5504448155596333,0,6735210.427815231,10.03731437959621,0.005,0.20171,0.244612,CWH,-0.7093794641235007,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1966,9.489500164985657
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1967,171.7980751329315,5.146319805371739,0.701097015915343,3000,8.006367567650246,2060.25908966738,6859.73999390306,0.6867530298891267,-0.37578054209202083,0.0037,0.0064,-0.5504448155596333,0,6735210.427815231,10.03731437959621,0.005,0.20171,0.244612,CWH,-0.48089809283299456,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1968,9.52625048160553
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1969,171.7980751329315,5.146319805371739,0.701097015915343,1200,7.090076835776092,9246.1674994004,2060.25908966738,7.7051395828336675,2.041887584485168,0.0037,0.0064,-0.5504448155596333,0,6735210.427815231,10.03731437959621,0.005,0.20171,0.244612,CWH,0.09673401232408343,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1970,9.030750393867493
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1971,171.7980751329315,5.146319805371739,0.701097015915343,6000,8.699514748210191,1082.2474669511,9246.1674994004,0.18037457782518335,-1.7127196024303653,0.0034,0.0054,-0.5627780109758552,0,6735210.427815231,10.03731437959621,0.005,0.20171,0.244612,CWH,-0.34080392906905344,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1972,9.115500450134277
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1973,171.7980751329315,5.146319805371739,0.701097015915343,750,6.620073206530356,2796.78232933856,1082.2474669511,3.7290431057847466,1.316151660739619,0.0024,0.0054,-0.5627780109758552,0,6735210.427815231,10.03731437959621,0.005,0.20171,0.244612,CWH,-0.20355231452664888,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1974,9.249250411987305
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1975,171.7980751329315,5.146319805371739,0.701097015915343,2000,7.600902459542082,22834.8257947125,2796.78232933856,11.417412897356249,2.4351396371761194,0.0017,0.0036,-0.5849777627250549,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,1.2286162579398736,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1976,8.67400062084198
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1977,171.7980751329315,5.146319805371739,0.701097015915343,10000,9.210340371976184,664.698336472601,22834.8257947125,0.0664698336472601,-2.711007063605765,0.0017,0.0036,-0.5849777627250549,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,0.9724829797884954,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1978,9.429750561714172
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1979,171.7980751329315,5.146319805371739,0.701097015915343,400,5.991464547107982,899.05354026561,664.698336472601,2.247633850664025,0.8098780409469181,0.0017,0.0036,-0.5849777627250549,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,-1.19975713829789,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1980,9.87725043296814
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1981,171.7980751329315,5.146319805371739,0.701097015915343,500,6.214608098422191,13245.8151858628,899.05354026561,26.491630371725602,3.276828848076567,0.0017,0.0036,-0.5849777627250549,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,-0.22613906119882837,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1982,8.798250436782837
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1983,171.7980751329315,5.146319805371739,0.701097015915343,4000,8.294049640102028,41029.9732016628,13245.8151858628,10.2574933004157,2.3280084921939177,0.0014,0.0036,-0.5849777627250549,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,0.10267616261581472,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1984,9.637000322341919
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1985,171.7980751329315,5.146319805371739,0.701097015915343,20000,9.903487552536127,44861.0888160846,41029.9732016628,2.24305444080423,0.8078385266676132,0.0011,0.0028,-0.5948443190580325,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,-0.9758993397997916,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1986,9.40975046157837
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1987,171.7980751329315,5.146319805371739,0.701097015915343,20000,9.903487552536127,31110.3088799461,44861.0888160846,1.555515443997305,0.44180696594484203,0.0011,0.0028,-0.5948443190580325,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,0.8862048812919091,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1988,9.494000673294067
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1989,171.7980751329315,5.146319805371739,0.701097015915343,13000,9.472704636443673,20766.675226171,31110.3088799461,1.5974365558593075,0.4684001918388445,0.0011,0.0028,-0.5948443190580325,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,0.15947767939610902,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1990,10.599000334739685
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1991,171.7980751329315,5.146319805371739,0.701097015915343,4000,8.294049640102028,6465.60883982696,20766.675226171,1.61640220995674,0.48020282143031656,9e-4,0.0024,-0.5997775972245212,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,-0.18487911555035336,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1992,10.516500473022461
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1993,171.7980751329315,5.146319805371739,0.701097015915343,2000,7.600902459542082,1251.77762123492,6465.60883982696,0.6258888106174599,-0.4685825424800786,9e-4,0.0024,-0.5997775972245212,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,-1.7567819796155162,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1994,10.212750792503357
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1995,171.7980751329315,5.146319805371739,0.701097015915343,500,6.214608098422191,1728.79460921318,1251.77762123492,3.4575892184263597,1.2405715885409467,3e-4,7e-4,-0.6207440294320985,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,-0.5672147431639023,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1996,9.720750212669373
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1997,171.7980751329315,5.146319805371739,0.701097015915343,1000,6.907755278982137,10460.7675190658,1728.79460921318,10.460767519065799,2.347631832528575,3e-4,7e-4,-0.6207440294320985,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,0.8907774948170872,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,1998,10.750250577926636
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1999,171.7980751329315,5.146319805371739,0.701097015915343,4000,8.294049640102028,21259.5920214276,10460.7675190658,5.3148980053569,1.6705138216487092,3e-4,7e-4,-0.6207440294320985,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,1.6302835492491898,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,2000,10.042500257492065
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2001,171.7980751329315,5.146319805371739,0.701097015915343,15000,9.615805480084347,32063.02459787,21259.5920214276,2.1375349731913333,0.7596532834218662,2e-4,6e-4,-0.6219773489737207,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,1.9190067210816288,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,2002,9.382750511169434
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2003,171.7980751329315,5.146319805371739,0.701097015915343,23000,10.043249494911286,22283.2046924645,32063.02459787,0.9688349866288913,-0.0316609740294188,2e-4,6e-4,-0.6219773489737207,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,0.41101277747559006,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,2004,10.893250584602356
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2005,171.7980751329315,5.146319805371739,0.701097015915343,15500,9.648595302907339,24922.6074652583,22283.2046924645,1.6079101590489226,0.4749352979576867,2e-4,5e-4,-0.6232106685153429,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,-0.8145696192436794,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,2006,9.890000581741333
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2007,171.7980751329315,5.146319805371739,0.701097015915343,15500,9.648595302907339,12611.396834479,24922.6074652583,0.8136385054502581,-0.20623910811810608,2e-4,5e-4,-0.6232106685153429,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,0.8768892458318005,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,2008,9.36275041103363
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2009,171.7980751329315,5.146319805371739,0.701097015915343,9900,9.20029003612268,1535.13815692534,12611.396834479,0.15506446029548887,-1.8639143756399248,2e-4,5e-4,-0.6232106685153429,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,1.604652193542091,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,2010,9.953250288963318
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2011,171.7980751329315,5.146319805371739,0.701097015915343,1300,7.170119543449628,25172.2108347755,1535.13815692534,19.36323910367346,2.9633763769278714,2e-4,5e-4,-0.6232106685153429,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,0.7408851700104637,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,2012,9.654250502586365
PKO,STAGOO CREEK,STAGOO CREEK_1758,1758,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2013,171.7980751329315,5.146319805371739,0.701097015915343,20000,9.903487552536127,635.048194835555,25172.2108347755,0.03175240974177775,-3.44978665914467,2e-4,5e-4,-0.6232106685153429,0,6856861.643810949,10.21860812129824,0.005,0.20171,0.244612,CWH,-0.5528640906240193,0,FALSE,FALSE,67101718.379037,6856861.643810949,0,NASS-PORTLAND-OBSERVATORY,STAGOO CREEK,55.28582898,-129.7444777,99.84658384689975,54.5,-130.5,2014,10.539750576019287
PKO,ILLIANCE RIVER,ILLIANCE RIVER_1760,1760,910-929800-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1977,127.425813704025,4.847534341954392,0.507347410924306,1000,6.907755278982137,332.3491682363,2283.48257947125,0.3323491682363,-1.101569151171666,0.0024,0.0074,-0.5381116201434114,0,2787781.193310122,6.915049131647192,0.011,-1.25551,0.208073,MH,0.9724829797884954,0,FALSE,FALSE,40314698.2796066,2787781.193310122,278227.205154372,NASS-PORTLAND-OBSERVATORY,ILLIANCE RIVER,55.47520472,-129.4613371,127.07868920760374,54.5,-130.5,1978,9.429750561714172
PKO,ILLIANCE RIVER,ILLIANCE RIVER_1760,1760,910-929800-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1983,127.425813704025,4.847534341954392,0.507347410924306,50,3.912023005428146,2051.49866008314,165.572689823286,41.0299732016628,3.714302853313808,0.0024,0.0074,-0.5381116201434114,0,2787781.193310122,6.915049131647192,0.011,-1.25551,0.208073,MH,0.10267616261581472,0,FALSE,FALSE,40314698.2796066,2787781.193310122,278227.205154372,NASS-PORTLAND-OBSERVATORY,ILLIANCE RIVER,55.47520472,-129.4613371,127.07868920760374,54.5,-130.5,1984,9.637000322341919
PKO,ILLIANCE RIVER,ILLIANCE RIVER_1760,1760,910-929800-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1985,127.425813704025,4.847534341954392,0.507347410924306,1000,6.907755278982137,8972.21776321692,2051.49866008314,8.972217763216921,2.194132887787504,0.0022,0.007,-0.5430448983099001,0,2787781.193310122,6.915049131647192,0.011,-1.25551,0.208073,MH,-0.9758993397997916,0,FALSE,FALSE,40314698.2796066,2787781.193310122,278227.205154372,NASS-PORTLAND-OBSERVATORY,ILLIANCE RIVER,55.47520472,-129.4613371,127.07868920760374,54.5,-130.5,1986,9.40975046157837
PKO,ILLIANCE RIVER,ILLIANCE RIVER_1760,1760,910-929800-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1987,127.425813704025,4.847534341954392,0.507347410924306,4000,8.294049640102028,9572.40273229112,8972.21776321692,2.39310068307278,0.8725898820372977,0.0022,0.007,-0.5430448983099001,0,2787781.193310122,6.915049131647192,0.011,-1.25551,0.208073,MH,0.8862048812919091,0,FALSE,FALSE,40314698.2796066,2787781.193310122,278227.205154372,NASS-PORTLAND-OBSERVATORY,ILLIANCE RIVER,55.47520472,-129.4613371,127.07868920760374,54.5,-130.5,1988,9.494000673294067
PKO,ILLIANCE RIVER,ILLIANCE RIVER_1760,1760,910-929800-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1989,127.425813704025,4.847534341954392,0.507347410924306,4000,8.294049640102028,25958.3440327138,9572.40273229112,6.48958600817845,1.8701987394947024,0.0022,0.007,-0.5430448983099001,0,2787781.193310122,6.915049131647192,0.011,-1.25551,0.208073,MH,0.15947767939610902,0,FALSE,FALSE,40314698.2796066,2787781.193310122,278227.205154372,NASS-PORTLAND-OBSERVATORY,ILLIANCE RIVER,55.47520472,-129.4613371,127.07868920760374,54.5,-130.5,1990,10.599000334739685
PKO,ILLIANCE RIVER,ILLIANCE RIVER_1760,1760,910-929800-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1991,127.425813704025,4.847534341954392,0.507347410924306,5000,8.517193191416238,3232.80441991348,25958.3440327138,0.6465608839826961,-0.4360879104438385,0.0022,0.007,-0.5430448983099001,0,2787781.193310122,6.915049131647192,0.011,-1.25551,0.208073,MH,-0.18487911555035336,0,FALSE,FALSE,40314698.2796066,2787781.193310122,278227.205154372,NASS-PORTLAND-OBSERVATORY,ILLIANCE RIVER,55.47520472,-129.4613371,127.07868920760374,54.5,-130.5,1992,10.516500473022461
PKO,ILLIANCE RIVER,ILLIANCE RIVER_1760,1760,910-929800-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1993,127.425813704025,4.847534341954392,0.507347410924306,1000,6.907755278982137,1251.77762123492,3232.80441991348,1.2517776212349199,0.22456463807986674,0.0022,0.007,-0.5430448983099001,0,2787781.193310122,6.915049131647192,0.011,-1.25551,0.208073,MH,-1.7567819796155162,0,FALSE,FALSE,40314698.2796066,2787781.193310122,278227.205154372,NASS-PORTLAND-OBSERVATORY,ILLIANCE RIVER,55.47520472,-129.4613371,127.07868920760374,54.5,-130.5,1994,10.212750792503357
PKO,ILLIANCE RIVER,ILLIANCE RIVER_1760,1760,910-929800-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1995,127.425813704025,4.847534341954392,0.507347410924306,500,6.214608098422191,2593.19191381977,1251.77762123492,5.18638382763954,1.6460366966491111,0.0022,0.0069,-0.5442782178515224,0,2787781.193310122,6.915049131647192,0.011,-1.25551,0.208073,MH,-0.5672147431639023,0,FALSE,FALSE,40314698.2796066,2787781.193310122,278227.205154372,NASS-PORTLAND-OBSERVATORY,ILLIANCE RIVER,55.47520472,-129.4613371,127.07868920760374,54.5,-130.5,1996,9.720750212669373
PKO,ILLIANCE RIVER,ILLIANCE RIVER_1760,1760,910-929800-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1997,127.425813704025,4.847534341954392,0.507347410924306,1500,7.313220387090301,15691.1512785987,2593.19191381977,10.460767519065799,2.347631832528575,0.0022,0.0069,-0.5442782178515224,0,2787781.193310122,6.915049131647192,0.011,-1.25551,0.208073,MH,0.8907774948170872,0,FALSE,FALSE,40314698.2796066,2787781.193310122,278227.205154372,NASS-PORTLAND-OBSERVATORY,ILLIANCE RIVER,55.47520472,-129.4613371,127.07868920760374,54.5,-130.5,1998,10.750250577926636
PKO,ILLIANCE RIVER,ILLIANCE RIVER_1760,1760,910-929800-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1999,127.425813704025,4.847534341954392,0.507347410924306,6000,8.699514748210191,8503.83680857105,15691.1512785987,1.4173061347618416,0.3487579816663909,0.0022,0.0069,-0.5442782178515224,0,2787781.193310122,6.915049131647192,0.011,-1.25551,0.208073,MH,1.6302835492491898,0,FALSE,FALSE,40314698.2796066,2787781.193310122,278227.205154372,NASS-PORTLAND-OBSERVATORY,ILLIANCE RIVER,55.47520472,-129.4613371,127.07868920760374,54.5,-130.5,2000,10.042500257492065
PKO,ILLIANCE RIVER,ILLIANCE RIVER_1760,1760,910-929800-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,2013,127.425813704025,4.847534341954392,0.507347410924306,3000,8.006367567650246,2389.23870024197,3775.83162521633,0.7964129000806567,-0.227637508931498,0.0022,0.0069,-0.5442782178515224,0,2787781.193310122,6.915049131647192,0.011,-1.25551,0.208073,MH,-0.5528640906240193,0,FALSE,FALSE,40314698.2796066,2787781.193310122,278227.205154372,NASS-PORTLAND-OBSERVATORY,ILLIANCE RIVER,55.47520472,-129.4613371,127.07868920760374,54.5,-130.5,2014,10.539750576019287
PKO,WILAUKS CREEK,WILAUKS CREEK_1761,1761,910-929900-00000-00000-0000-0000-000-000-000-000-000-000,3,PKO-17,1977,11.26513271500826,2.4217123549961914,-1.065694484675614,2000,7.600902459542082,1412.48396500428,4566.96515894249,0.70624198250214,-0.34779734879528246,0.0052,0.0068,-0.5455115373931445,0,3618069.72685572,41.76864226230986,0.004,0.17334,0.329389,CWH,0.9724829797884954,0,FALSE,FALSE,8662167.43205106,3739474.803373229,0,NASS-PORTLAND-OBSERVATORY,WILAUKS CREEK,55.47826534,-129.4623388,127.3346562228328,54.5,-130.5,1978,9.429750561714172
