"Species","River","River_GFE_ID","GFE_ID","WATERSHED_CDE","DFO","CU","BroodYear","area_km2","ln_area_km2","ln_area_km2_std","Spawners","logS","Recruits","Returns","recruitPerSpawner","ln_RS","ECA_age_proxy","ECA_age_proxy_forested_only","ECA_age_proxy_forested_only_std","disturbedarea_m2_3005","disturbedarea_m2_cs","disturbedarea_prct_cs","lake_cover_pct","var_eaubc_KFACTOR","var_eaubc_MELTONS_R","vri_bec_zone","npgo","portion_reporting_vri_cover1_missing","hatchery_enhancement","year_of_enhacement","forested_area_m2","disturbedarea_m2_total","permament_dist_m2","CU_NAME","SITE_NAME","Y_LAT","X_LONG","distance.x","sst_cobe_lat","sst_cobe_lon","sst_cobe_year","spring_sst","distance.y","sst_ersst_lat","sst_ersst_lon","sst_ersst_year","spring_ersst"
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1971,17.7251864203327,2.87498658973003,-0.77176551327306,1100,7.00306545878646,402.227301099427,1115.69465975266,0.365661182817661,-1.00604810433981,0.0736,0.0741,0.284512514118594,0,1408370.37459419,8.00801092880763,0,0.178,0.05614,"CWH",-0.340803929069053,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1972,9.15850031375885,87.4169136035742,54,-132,1972,9.3017737865448
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1973,17.7251864203327,2.87498658973003,-0.77176551327306,400,5.99146454710798,472.122034811741,402.227301099427,1.18030508702935,0.165772953389674,0.1702,0.1715,1.48576574765861,1012295.27696356,3204632.43822543,18.2215786777787,0,0.178,0.05614,"CWH",-0.203552314526649,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1974,9.26075053215027,87.4169136035742,54,-132,1974,9.33506941795349
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1975,17.7251864203327,2.87498658973003,-0.77176551327306,400,5.99146454710798,84.9824306533745,472.122034811741,0.212456076633436,-1.54902001017828,0.4055,0.4087,4.41119970038647,221957.060109883,7375669.37519744,41.9381449860955,0,0.178,0.05614,"CWH",1.22861625793987,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1976,8.66650032997131,87.4169136035742,54,-132,1976,8.91134452819824
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1977,17.7251864203327,2.87498658973003,-0.77176551327306,70,4.24849524204936,100,84.9824306533745,1.42857142857143,0.356674943938732,0.4467,0.4502,4.92302731015968,617558.326371561,8106513.81720925,46.0937352942027,0,0.178,0.05614,"CWH",0.972482979788495,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1978,9.63400065898895,87.4169136035742,54,-132,1978,9.98849976062775
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1983,17.7251864203327,2.87498658973003,-0.77176551327306,100,4.60517018598809,663.320125537367,100,6.63320125537367,1.8920875316139,0.5365,0.5407,6.03918149532776,496185.506212467,10331608.3085359,58.7456493969173,0,0.178,0.05614,"CWH",0.102676162615815,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1984,9.77700042724609,87.4169136035742,54,-132,1984,9.77137660980225
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1985,17.7251864203327,2.87498658973003,-0.77176551327306,500,6.21460809842219,220.840399305943,663.320125537367,0.441680798611886,-0.817167832884712,0.4695,0.4732,5.20669080473278,50191.34286626,10384828.8653936,59.0482621248204,0,0.178,0.05614,"CWH",-0.975899339799792,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1986,9.58475029468536,87.4169136035742,54,-132,1986,9.7365528345108
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1987,17.7251864203327,2.87498658973003,-0.77176551327306,220,5.39362754635236,534.675976856833,220.840399305943,2.43034534934924,0.88803336632826,0.4648,0.4684,5.14749146673492,0,10384828.8653936,59.0482621248204,0,0.178,0.05614,"CWH",0.886204881291909,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1988,9.51900053024292,87.4169136035742,54,-132,1988,9.87638437747955
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1989,17.7251864203327,2.87498658973003,-0.77176551327306,500,6.21460809842219,2008.99358120524,534.675976856833,4.01798716241048,1.39078107136785,0.4532,0.4568,5.00442639990674,0,10782332.6162648,61.3084732444524,0,0.178,0.05614,"CWH",0.159477679396109,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1990,10.6252505779266,87.4169136035742,54,-132,1990,10.2808493375778
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1991,17.7251864203327,2.87498658973003,-0.77176551327306,2000,7.60090245954208,50.2994317627924,2008.99358120524,0.0251497158813962,-3.68290867946258,0.4434,0.4469,4.88232776528614,0,10782332.6162648,61.3084732444524,0,0.178,0.05614,"CWH",-0.184879115550353,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1992,10.5877506732941,87.4169136035742,54,-132,1992,10.5013294219971
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1993,17.7251864203327,2.87498658973003,-0.77176551327306,50,3.91202300542815,120.487927187009,50.2994317627924,2.40975854374018,0.879526553163851,0.4398,0.4432,4.83669494224612,513134.914427555,11375846.227011,64.6831987903667,0,0.178,0.05614,"CWH",-1.75678197961552,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1994,10.3727504014969,87.4169136035742,54,-132,1994,10.5418984889984
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1995,17.7251864203327,2.87498658973003,-0.77176551327306,120,4.78749174278205,12.3632918443994,120.487927187009,0.103027432036662,-2.27275999575913,0.3048,0.3072,3.15938036563993,212895.000403825,11588741.2274148,65.8937223292572,0,0.178,0.05614,"CWH",-0.567214743163902,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1996,9.92100059986115,87.4169136035742,54,-132,1996,9.8342399597168
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1997,17.7251864203327,2.87498658973003,-0.77176551327306,12,2.484906649788,10,12.3632918443994,0.833333333333333,-0.182321556793955,0.3025,0.3049,3.13101401618262,139889.290774799,11728630.5181896,66.6891345230635,0,0.178,0.05614,"CWH",0.890777494817087,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,1998,10.8977506160736,87.4169136035742,54,-132,1998,10.6293766498566
"PKO","SACHS CREEK","SACHS CREEK_1688",1688,"950-990000-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1999,17.7251864203327,2.87498658973003,-0.77176551327306,10,2.30258509299405,2,10,0.2,-1.6094379124341,0.2784,0.2806,2.83131736756843,0,11728630.5181896,66.6891345230635,0,0.178,0.05614,"CWH",1.63028354924919,0,FALSE,FALSE,17587018.6381463,11993461.6219045,0,"EAST HAIDA GWAII","SACHS CREEK",53.21390025,-131.9837056,45.1939980696637,53.5,-131.5,2000,10.1120003461838,87.4169136035742,54,-132,2000,9.93131101131439
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1959,30.7097477013547,3.42458011889813,-0.415377595453871,400,5.99146454710798,31.8229790628436,408.113709890678,0.079557447657109,-2.53127590624112,0.0132,0.0133,-0.465345767187702,0,966702.523528496,3.15141231422168,0,0.17801,0.056181,"CWH",0.782497762056657,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1960,9.79900050163269,85.1879886875844,54,-132,1960,9.9344710111618
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1961,30.7097477013547,3.42458011889813,-0.415377595453871,25,3.2188758248682,3500.10564578877,31.8229790628436,140.004225831551,4.94167260666484,0.0179,0.0179,-0.408613068273081,0,1109531.83142916,3.61703025644757,0,0.17801,0.056181,"CWH",0.00583928468743269,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1962,9.7972503900528,85.1879886875844,54,-132,1962,10.0141543149948
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1967,30.7097477013547,3.42458011889813,-0.415377595453871,3000,8.00636756765025,875.97794821435,3081.20459558091,0.291992649404783,-1.231026650302,0.0254,0.0254,-0.316114102651416,0,1344811.24896031,4.38403193032777,0,0.17801,0.056181,"CWH",-0.480898092832995,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1968,9.59200036525726,85.1879886875844,54,-132,1968,9.79876852035522
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1969,30.7097477013547,3.42458011889813,-0.415377595453871,800,6.68461172766793,50.7133936251211,875.97794821435,0.0633917420314014,-2.75842167789311,0.0212,0.0212,-0.367913523399548,0,1344811.24896031,4.38403193032777,0,0.17801,0.056181,"CWH",0.0967340123240834,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1970,9.05775058269501,85.1879886875844,54,-132,1970,9.51430809497833
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1971,30.7097477013547,3.42458011889813,-0.415377595453871,50,3.91202300542815,251.392063187142,50.7133936251211,5.02784126374284,1.61499071977277,0.02,0.02,-0.382713357899015,0,1344811.24896031,4.38403193032777,0,0.17801,0.056181,"CWH",-0.340803929069053,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1972,9.15850031375885,85.1879886875844,54,-132,1972,9.3017737865448
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1973,30.7097477013547,3.42458011889813,-0.415377595453871,250,5.52146091786225,590.152543514676,251.392063187142,2.3606101740587,0.858920133949619,0.021,0.021,-0.370380162482793,0,1446130.06934863,4.71432731123638,0,0.17801,0.056181,"CWH",-0.203552314526649,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1974,9.26075053215027,85.1879886875844,54,-132,1974,9.33506941795349
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1975,30.7097477013547,3.42458011889813,-0.415377595453871,500,6.21460809842219,30.3508680904909,590.152543514676,0.0607017361809818,-2.80178297867364,0.0845,0.0846,0.414011065988925,0,3396515.98604716,11.0725089087494,0,0.17801,0.056181,"CWH",1.22861625793987,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1976,8.66650032997131,85.1879886875844,54,-132,1976,8.91134452819824
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1977,30.7097477013547,3.42458011889813,-0.415377595453871,25,3.2188758248682,200,30.3508680904909,8,2.07944154167984,0.202,0.2022,1.86439484693663,3136609.81364634,7086965.42904387,23.1032293595682,0,0.17801,0.056181,"CWH",0.972482979788495,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1978,9.63400065898895,85.1879886875844,54,-132,1978,9.98849976062775
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1979,30.7097477013547,3.42458011889813,-0.415377595453871,200,5.29831736654804,40.6875325129622,200,0.203437662564811,-1.59239564748987,0.312,0.3123,3.22227966226267,1838596.57648582,10545842.9609398,34.3790344620674,0,0.17801,0.056181,"CWH",-1.19975713829789,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1980,9.87200045585632,85.1879886875844,54,-132,1980,9.71155488491058
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1981,30.7097477013547,3.42458011889813,-0.415377595453871,40,3.68887945411394,50,40.6875325129622,1.25,0.22314355131421,0.3154,0.3158,3.26544584621944,178213.619761297,10724056.5807011,34.9600038732445,0,0.17801,0.056181,"CWH",-0.226139061198828,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1982,8.8925005197525,85.1879886875844,54,-132,1982,9.14956617355347
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1983,30.7097477013547,3.42458011889813,-0.415377595453871,50,3.91202300542815,397.99207532242,50,7.9598415064484,2.07440908840786,0.3431,0.3435,3.60707535924879,810221.224120748,11716175.612185,38.1942730066073,0,0.17801,0.056181,"CWH",0.102676162615815,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1984,9.77700042724609,85.1879886875844,54,-132,1984,9.77137660980225
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1985,30.7097477013547,3.42458011889813,-0.415377595453871,300,5.7037824746562,62.2368398044021,397.99207532242,0.20745613268134,-1.57283537042599,0.348,0.3484,3.66750801678828,637150.843213166,12353326.4553982,40.2713597674753,0,0.17801,0.056181,"CWH",-0.975899339799792,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1986,9.58475029468536,85.1879886875844,54,-132,1986,9.7365528345108
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1987,30.7097477013547,3.42458011889813,-0.415377595453871,62,4.12713438504509,106.935195371367,62.2368398044021,1.72476121566721,0.545088615201433,0.3663,0.3667,3.89320549290514,409465.197031109,13074644.3546166,42.622827830027,0,0.17801,0.056181,"CWH",0.886204881291909,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1988,9.51900053024292,85.1879886875844,54,-132,1988,9.87638437747955
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1989,30.7097477013547,3.42458011889813,-0.415377595453871,100,4.60517018598809,200.899358120524,106.935195371367,2.00899358120524,0.697633890807902,0.3267,0.3271,3.40481095442275,43.9474616668886,13074688.3020783,42.6229710970285,0,0.17801,0.056181,"CWH",0.159477679396109,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1990,10.6252505779266,85.1879886875844,54,-132,1990,10.2808493375778
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1991,30.7097477013547,3.42458011889813,-0.415377595453871,200,5.29831736654804,774.611249147003,200.899358120524,3.87305624573502,1.35404392295105,0.3126,0.3129,3.2296795795124,0,13099273.2491167,42.7031170601927,0,0.17801,0.056181,"CWH",-0.184879115550353,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1992,10.5877506732941,85.1879886875844,54,-132,1992,10.5013294219971
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1993,30.7097477013547,3.42458011889813,-0.415377595453871,770,6.64639051484773,301.219817967522,774.611249147003,0.39119456878899,-0.938550224381579,0.3293,0.3297,3.43687726250493,0,13758949.4318734,44.8536355445659,0,0.17801,0.056181,"CWH",-1.75678197961552,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1994,10.3727504014969,85.1879886875844,54,-132,1994,10.5418984889984
"PKO","HAANS CREEK","HAANS CREEK_1690",1690,"950-996400-00000-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1995,30.7097477013547,3.42458011889813,-0.415377595453871,300,5.7037824746562,154.541148054992,301.219817967522,0.515137160183307,-0.663322083325038,0.2914,0.2917,2.96821583668849,0,13772147.9923379,44.8966623340542,0,0.17801,0.056181,"CWH",-0.567214743163902,0,FALSE,FALSE,30675215.6538186,16277167.8718503,0,"EAST HAIDA GWAII","HAANS CREEK",53.23790532,-131.8678639,38.013163140462,53.5,-131.5,1996,9.92100059986115,85.1879886875844,54,-132,1996,9.8342399597168
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1957,80.0509576699593,4.38266340276853,0.205898472247981,3500,8.1605182474775,408.113709890678,9639.99560361115,0.116603917111622,-2.14897241119073,0.163,0.1714,1.48453242811699,1787338.43839961,14139243.770415,18.6309446171834,0.023,0.19148,0.073539,"CWH",-0.327669103477235,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1958,10.9160006046295,110.24285324304,54,-132,1958,11.4494179487228
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1959,80.0509576699593,4.38266340276853,0.205898472247981,400,5.99146454710798,19093.7874377062,408.113709890678,47.7344685942655,3.86565374897503,0.1539,0.1623,1.37230034982937,0,14139243.770415,18.6309446171834,0.023,0.19148,0.073539,"CWH",0.782497762056657,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1960,9.79900050163269,110.24285324304,54,-132,1960,9.9344710111618
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1961,80.0509576699593,4.38266340276853,0.205898472247981,15000,9.61580548008435,30000.9055353323,19093.7874377062,2.00006036902215,0.693177364615479,0.1485,0.1566,1.30200113595691,0,14139243.770415,18.6309446171834,0.023,0.19148,0.073539,"CWH",0.00583928468743269,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1962,9.7972503900528,110.24285324304,54,-132,1962,10.0141543149948
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1963,80.0509576699593,4.38266340276853,0.205898472247981,30000,10.3089526606443,13051.0181133866,30000.9055353323,0.435033937112887,-0.832331234585107,0.1304,0.1374,1.06520378396544,34351.1733013503,14312330.0422786,18.8590162734507,0.023,0.19148,0.073539,"CWH",0.579794404115465,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1964,9.39400029182434,110.24285324304,54,-132,1964,9.16650247573853
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1965,80.0509576699593,4.38266340276853,0.205898472247981,13000,9.47270463644367,7703.01148895228,13051.0181133866,0.592539345304022,-0.523338002601196,0.1164,0.1227,0.883905811346982,0,14312330.0422786,18.8590162734507,0.023,0.19148,0.073539,"CWH",-0.709379464123501,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1966,9.50200045108795,110.24285324304,54,-132,1966,9.43733441829681
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1967,80.0509576699593,4.38266340276853,0.205898472247981,7500,8.9226582995244,1642.45865290191,7703.01148895228,0.218994487053588,-1.51870872275378,0.1147,0.1208,0.86047274005616,0,14312330.0422786,18.8590162734507,0.023,0.19148,0.073539,"CWH",-0.480898092832995,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1968,9.59200036525726,110.24285324304,54,-132,1968,9.79876852035522
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1969,80.0509576699593,4.38266340276853,0.205898472247981,1500,7.3132203870903,1014.26787250242,1642.45865290191,0.67617858166828,-0.391298063761494,0.0986,0.104,0.653275057063631,0,14312330.0422786,18.8590162734507,0.023,0.19148,0.073539,"CWH",0.0967340123240834,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1970,9.05775058269501,110.24285324304,54,-132,1970,9.51430809497833
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1975,80.0509576699593,4.38266340276853,0.205898472247981,2500,7.82404601085629,1214.03472361964,2950.76271757338,0.485613889447856,-0.722341436993804,0.0583,0.0615,0.129114251874197,0,14431751.9460421,19.016375670546,0.023,0.19148,0.073539,"CWH",1.22861625793987,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1976,8.66650032997131,110.24285324304,54,-132,1976,8.91134452819824
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1977,80.0509576699593,4.38266340276853,0.205898472247981,1000,6.90775527898214,150,1214.03472361964,0.15,-1.89711998488588,0.0847,0.0893,0.471977084445168,2144586.91229003,16577478.0915906,21.8437478858129,0.023,0.19148,0.073539,"CWH",0.972482979788495,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1978,9.63400065898895,110.24285324304,54,-132,1978,9.98849976062775
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1979,80.0509576699593,4.38266340276853,0.205898472247981,150,5.01063529409626,1729.22013180089,150,11.5281342120059,2.44479050089228,0.0893,0.0942,0.532409741984656,711311.205984225,17946837.6796738,23.6481203869766,0.023,0.19148,0.073539,"CWH",-1.19975713829789,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1980,9.87200045585632,110.24285324304,54,-132,1980,9.71155488491058
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1981,80.0509576699593,4.38266340276853,0.205898472247981,1700,7.43838353004431,200,1729.22013180089,0.117647058823529,-2.14006616349627,0.1152,0.1215,0.869105976847515,189748.800718363,20135527.9869068,26.532105454378,0.023,0.19148,0.073539,"CWH",-0.226139061198828,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1982,8.8925005197525,110.24285324304,54,-132,1982,9.14956617355347
"PKO","MATHERS CREEK","MATHERS CREEK_1695",1695,"955-081000-38300-00000-0000-0000-000-000-000-000-000-000",2,"PKO-9",1983,80.0509576699593,4.38266340276853,0.205898472247981,200,5.29831736654804,928.648175752313,200,4.64324087876157,1.53541258767517,0.1105,0.1166,0.808673319308028,145196.346417677,20325606.3975459,26.7825672470341,0.023,0.19148,0.073539,"CWH",0.102676162615815,0,FALSE,FALSE,75891180.2967537,28429748.5816142,4812.91161161612,"EAST HAIDA GWAII","MATHERS CREEK",53.01751463,-131.7764512,56.7137213149634,53.5,-131.5,1984,9.77700042724609,110.24285324304,54,-132,1984,9.77137660980225
